file_date,tx_date,full_name,order_type,ticker,tx_estimate,prior_1m_return,prior_1m_volatility,log_tx_estimate,alpha_generated,price_at_file_date,spy_price_file_date,spy_price_1m_after_file_date,price_file_date,price_1m_after_file_date
2014-02-27,2014-01-31,Sheldon Whitehouse,1,LOW,1001,-0.06020224257137985,0.011239173551076644,6.90975328164481,True,41.7570915222168,152.66610717773438,153.06756591796875,41.7570915222168,40.19591522216797
2014-02-27,2014-02-06,Rafael E Cruz,1,BFK,15001,0.0050027449798162316,0.007101443580011356,9.615938804529582,False,7.242182731628418,152.66610717773438,153.06756591796875,7.242182731628418,7.366654872894287
2014-02-27,2014-02-21,Rafael E Cruz,1,EPD,50001,0.005592953304119241,0.009009156770273655,10.819818283610305,True,16.15956687927246,152.66610717773438,153.06756591796875,16.15956687927246,16.528242111206055
2014-02-27,2014-02-10,Sheldon Whitehouse,1,V,15001,0.00753812882407745,0.019366987437372182,9.615938804529582,False,52.35755920410156,152.66610717773438,153.06756591796875,52.35755920410156,49.07422637939453
2014-03-04,2014-02-26,Susan M Collins,1,RHT,1001,0.0,0.0,6.90975328164481,False,,154.112060546875,155.6587677001953,,
2014-03-04,2014-02-26,Susan M Collins,1,MCK,1001,0.010405957245140929,0.012099954453033242,6.90975328164481,False,166.33758544921875,154.112060546875,155.6587677001953,166.33758544921875,159.8515625
2014-03-05,2014-02-21,John F Reed,0,VOD,1001,-0.004847936054335311,0.01730874491826271,6.90975328164481,True,20.077255249023438,154.25172424316406,153.81846618652344,20.077255249023438,17.5828857421875
2014-03-06,2014-02-27,Thomas R Carper,1,RIG,1001,-0.0413285253346638,0.01438952404084932,6.90975328164481,False,37.65630340576172,154.60507202148438,153.81846618652344,37.65630340576172,36.815757751464844
2014-03-06,2014-02-27,Thomas R Carper,0,EC,1001,-0.024573681618527576,0.018430388653291056,6.90975328164481,False,14.829046249389648,154.60507202148438,153.81846618652344,14.829046249389648,16.896577835083008
2014-03-06,2014-02-21,Thomas R Carper,1,SJR,1001,0.0,0.0,6.90975328164481,False,,154.60507202148438,153.81846618652344,,
2014-03-11,2014-02-19,John Hoeven,1,CTSH,50001,0.010816945382316145,0.018648518535927836,10.819818283610305,False,46.9825325012207,153.82452392578125,151.14483642578125,46.9825325012207,42.978294372558594
2014-03-11,2014-02-19,John Hoeven,1,VFC,50001,-0.03589647873874802,0.02046016700720941,10.819818283610305,True,42.53532028198242,153.82452392578125,151.14483642578125,42.53532028198242,40.44490051269531
2014-03-11,2014-02-19,John Hoeven,1,IBM,50001,-0.02375923548118608,0.012002430997337544,10.819818283610305,False,113.11744689941406,153.82452392578125,151.14483642578125,113.11744689941406,118.52011108398438
2014-03-19,2014-03-11,Susan M Collins,0,ACE,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,
2014-03-19,2014-03-11,Susan M Collins,1,VRX,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,
2014-03-19,2014-03-12,Susan M Collins,0,NWL,1001,0.005752970697728843,0.008253559291836337,6.90975328164481,True,19.953731536865234,153.35618591308594,153.81021118164062,19.953731536865234,20.128826141357422
2014-03-19,2014-03-07,Susan M Collins,1,SLB,1001,0.08395916306886875,0.011285407462123451,6.90975328164481,True,67.15308380126953,153.35618591308594,153.81021118164062,67.15308380126953,74.2503662109375
2014-03-19,2014-03-07,Susan M Collins,1,FB,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,
2014-03-19,2014-03-04,Susan M Collins,1,RHT,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,
2014-03-19,2014-03-07,Susan M Collins,0,GE,1001,0.07497148530347553,0.009662822849238646,6.90975328164481,False,101.21134185791016,153.35618591308594,153.81021118164062,101.21134185791016,106.33595275878906
2014-03-25,2014-03-14,Susan M Collins,0,AEP,1001,0.023069982203215877,0.008198239669968611,6.90975328164481,False,33.28961944580078,153.7442626953125,154.99856567382812,33.28961944580078,35.285526275634766
2014-03-25,2014-03-19,Susan M Collins,0,CRM,1001,-0.08316333750520577,0.02323391930289586,6.90975328164481,True,56.33534622192383,153.7442626953125,154.99856567382812,56.33534622192383,54.42600631713867
2014-03-25,2014-03-19,Susan M Collins,1,BA,1001,-0.06422739018930679,0.01236020087720404,6.90975328164481,True,106.59417724609375,153.7442626953125,154.99856567382812,106.59417724609375,111.61360168457031
2014-03-26,2014-03-13,Sheldon Whitehouse,1,JPJQL,15001,0.0,0.0,9.615938804529582,False,,152.6384735107422,153.72772216796875,,
2014-03-26,2014-03-13,Sheldon Whitehouse,0,CLX,1001,-0.00011577756018643637,0.00590860767313445,6.90975328164481,False,64.77445220947266,152.6384735107422,153.72772216796875,64.77445220947266,66.86669158935547
2014-03-26,2014-03-13,Sheldon Whitehouse,0,GE,1001,0.005167244937297255,0.009477829422207039,6.90975328164481,False,102.5725326538086,152.6384735107422,153.72772216796875,102.5725326538086,106.4960708618164
2014-03-26,2014-03-13,Sheldon Whitehouse,0,AAPL,1001,-0.009907153750869813,0.009134596904930046,6.90975328164481,True,16.900434494018555,152.6384735107422,153.72772216796875,16.900434494018555,17.907358169555664
2014-03-26,2014-03-13,Sheldon Whitehouse,0,KO,1001,-0.009553462017837022,0.010062240418566574,6.90975328164481,False,27.290794372558594,152.6384735107422,153.72772216796875,27.290794372558594,28.987192153930664
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,0.016051300828294535,0.016180774165110642,6.90975328164481,True,41.96772766113281,152.6384735107422,153.72772216796875,41.96772766113281,42.528411865234375
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ORCL,1001,-0.006297620448287744,0.01375683562015109,6.90975328164481,False,33.0814208984375,152.6384735107422,153.72772216796875,33.0814208984375,33.49418258666992
2014-03-26,2014-02-19,Sheldon Whitehouse,0,VAR,15001,0.0,0.0,9.615938804529582,False,,152.6384735107422,153.72772216796875,,
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ACE,1001,0.0,0.0,6.90975328164481,False,,152.6384735107422,153.72772216796875,,
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,0.016051300828294535,0.016180774165110642,6.90975328164481,True,41.96772766113281,152.6384735107422,153.72772216796875,41.96772766113281,42.528411865234375
2014-03-26,2014-03-13,Sheldon Whitehouse,1,BEAV,15001,0.0,0.0,9.615938804529582,False,,152.6384735107422,153.72772216796875,,
2014-03-26,2014-02-25,Sheldon Whitehouse,0,DHR,1001,0.03670762722534193,0.010293060455213792,6.90975328164481,True,30.036392211914062,152.6384735107422,153.72772216796875,30.036392211914062,29.909469604492188
2014-03-26,2014-02-25,Sheldon Whitehouse,1,PANW,1001,0.25544392294273033,0.03733072665590562,6.90975328164481,False,11.563332557678223,152.6384735107422,153.72772216796875,11.563332557678223,11.026666641235352
2014-03-26,2014-02-25,Sheldon Whitehouse,1,QLIK,1001,0.0,0.0,6.90975328164481,False,,152.6384735107422,153.72772216796875,,
2014-03-26,2014-02-19,Sheldon Whitehouse,1,V,15001,-0.03296857458528912,0.015291725712856282,9.615938804529582,False,49.90489196777344,152.6384735107422,153.72772216796875,49.90489196777344,46.029212951660156
2014-03-26,2014-02-19,Sheldon Whitehouse,1,EL,1001,-0.06636194149361685,0.01735298250078796,6.90975328164481,False,58.6915283203125,152.6384735107422,153.72772216796875,58.6915283203125,63.030303955078125
2014-03-26,2014-02-19,Sheldon Whitehouse,0,CLX,15001,-0.02818852095509261,0.009623873173526991,9.615938804529582,True,64.77445220947266,152.6384735107422,153.72772216796875,64.77445220947266,66.86669158935547
2014-03-26,2014-02-19,Sheldon Whitehouse,1,JPM,1001,-0.015643733203415056,0.012959294841406278,6.90975328164481,True,44.31319046020508,152.6384735107422,153.72772216796875,44.31319046020508,41.465797424316406
2014-03-27,2014-03-17,John F Reed,1,ZMH,1001,0.0,0.0,6.90975328164481,False,,152.31668090820312,153.72772216796875,,
2014-04-01,2014-03-27,Susan M Collins,1,M,1001,0.04264507172487075,0.00887142582633828,6.90975328164481,False,38.081329345703125,155.34519958496094,155.4111328125,38.081329345703125,36.43035125732422
2014-04-01,2014-03-27,Susan M Collins,0,BIIB,1001,-0.10551538930226223,0.02424648506920378,6.90975328164481,True,309.7900085449219,155.34519958496094,155.4111328125,309.7900085449219,286.75
2014-04-01,2014-03-27,Susan M Collins,1,MSFT,1001,0.04848134337246468,0.01335155840743971,6.90975328164481,True,34.808902740478516,155.34519958496094,155.4111328125,34.808902740478516,33.615543365478516
2014-04-01,2014-03-27,Susan M Collins,0,CELG,1001,0.0,0.0,6.90975328164481,False,,155.34519958496094,155.4111328125,,
2014-04-03,2014-03-05,Pat Roberts,1,KSU,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-03,2014-03-10,Pat Roberts,1,BAC,1001,0.04548168020856935,0.012891067071197367,6.90975328164481,False,13.744804382324219,155.6587677001953,155.18829345703125,13.744804382324219,12.222057342529297
2014-04-03,2014-03-14,Pat Roberts,1,FB,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-03,2014-03-07,Pat Roberts,1,AAPL,50001,0.04101728161913054,0.010237017551286235,10.819818283610305,True,16.86943244934082,155.6587677001953,155.18829345703125,16.86943244934082,18.553592681884766
2014-04-03,2014-03-07,Pat Roberts,1,BIDU,1001,0.19684408929109942,0.022892218506181426,6.90975328164481,False,157.4499969482422,155.6587677001953,155.18829345703125,157.4499969482422,159.91000366210938
2014-04-03,2014-03-14,Pat Roberts,1,BAC,15001,0.0035851815056782144,0.013360687061715342,9.615938804529582,False,13.744804382324219,155.6587677001953,155.18829345703125,13.744804382324219,12.222057342529297
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,0.10987658560479852,0.017151926002483792,9.615938804529582,False,50.66999816894531,155.6587677001953,155.18829345703125,50.66999816894531,48.66428756713867
2014-04-03,2014-03-06,Pat Roberts,1,BIDU,50001,0.18495694205342428,0.02347479349709221,10.819818283610305,False,157.4499969482422,155.6587677001953,155.18829345703125,157.4499969482422,159.91000366210938
2014-04-03,2014-03-03,Pat Roberts,0,BIDU,15001,0.1277570766788596,0.022581506905588234,9.615938804529582,True,157.4499969482422,155.6587677001953,155.18829345703125,157.4499969482422,159.91000366210938
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-03,2014-03-03,Pat Roberts,0,AAPL,50001,0.05859881764218344,0.011073315596978703,10.819818283610305,False,16.86943244934082,155.6587677001953,155.18829345703125,16.86943244934082,18.553592681884766
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,0.10987658560479852,0.017151926002483792,9.615938804529582,False,50.66999816894531,155.6587677001953,155.18829345703125,50.66999816894531,48.66428756713867
2014-04-07,2014-03-28,Susan M Collins,1,DAL,1001,0.0005968200994912465,0.01959983548150001,6.90975328164481,True,29.861900329589844,152.1186065673828,155.0398712158203,29.861900329589844,33.6493034362793
2014-04-07,2014-03-31,Susan M Collins,1,DAL,1001,0.06320952013865755,0.021246800585374138,6.90975328164481,True,29.861900329589844,152.1186065673828,155.0398712158203,29.861900329589844,33.6493034362793
2014-04-07,2014-03-31,Susan M Collins,0,ACE,1001,0.0,0.0,6.90975328164481,False,,152.1186065673828,155.0398712158203,,
2014-04-07,2014-03-28,Susan M Collins,0,WIN,1001,0.0,0.0,6.90975328164481,False,,152.1186065673828,155.0398712158203,,
2014-04-07,2014-04-02,Susan M Collins,0,C,1001,0.013232489456994623,0.017204614304828173,6.90975328164481,True,35.366065979003906,152.1186065673828,155.0398712158203,35.366065979003906,35.487449645996094
2014-04-08,2014-04-04,Susan M Collins,1,RHHBY,1001,0.01738552596215337,0.01273639072907901,6.90975328164481,False,26.11679458618164,152.7457275390625,154.874755859375,26.11679458618164,25.70771026611328
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,-0.1162201465916618,0.022029938434147245,6.90975328164481,True,54.90333557128906,152.7457275390625,154.874755859375,54.90333557128906,49.8714485168457
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,
2014-04-08,2014-04-03,Susan M Collins,1,MSFT,1001,0.06769064484129572,0.013745640485105647,6.90975328164481,False,33.46427536010742,152.7457275390625,154.874755859375,33.46427536010742,33.31300735473633
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,-0.1162201465916618,0.022029938434147245,6.90975328164481,True,54.90333557128906,152.7457275390625,154.874755859375,54.90333557128906,49.8714485168457
2014-04-08,2014-04-03,Susan M Collins,1,UTX,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,
2014-04-08,2014-04-03,Susan M Collins,0,GM,1001,-0.03182651558125049,0.016322132362826095,6.90975328164481,True,26.18035888671875,152.7457275390625,154.874755859375,26.18035888671875,26.422983169555664
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,
2014-04-08,2014-04-03,Susan M Collins,0,RHT,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,
2014-04-08,2014-04-03,Susan M Collins,1,M,1001,0.05564864662227231,0.007392686402170219,6.90975328164481,False,37.35823440551758,152.7457275390625,154.874755859375,37.35823440551758,35.816036224365234
2014-04-09,2014-03-28,John F Reed,1,ALTR,1001,0.0,0.0,6.90975328164481,False,,154.38792419433594,155.1058349609375,,
2014-04-09,2014-03-28,John F Reed,0,FCX,1001,-0.01646219280305261,0.020803100677314165,6.90975328164481,False,29.428409576416016,154.38792419433594,155.1058349609375,29.428409576416016,29.647384643554688
2014-04-09,2014-03-28,John F Reed,1,AAPL,1001,0.03771165010989108,0.007865071879526479,6.90975328164481,True,16.604248046875,154.38792419433594,155.1058349609375,16.604248046875,18.435571670532227
2014-04-09,2014-03-28,John F Reed,1,MSFT,1001,0.07552682704222735,0.014083135922245268,6.90975328164481,False,34.01053237915039,154.38792419433594,155.1058349609375,34.01053237915039,33.22897720336914
2014-04-09,2014-03-28,John F Reed,1,ZMH,1001,0.0,0.0,6.90975328164481,False,,154.38792419433594,155.1058349609375,,
2014-04-15,2014-04-07,Susan M Collins,1,HON,1001,-0.03517055945288716,0.010228515567686778,6.90975328164481,False,69.67205047607422,152.00302124023438,154.64373779296875,69.67205047607422,69.25419616699219
2014-04-15,2014-04-07,Susan M Collins,1,M,1001,0.00667843120935685,0.009975696221094385,6.90975328164481,False,36.84629440307617,152.00302124023438,154.64373779296875,36.84629440307617,36.5135383605957
2014-04-15,2014-04-09,Susan M Collins,0,FB,1001,0.0,0.0,6.90975328164481,False,,152.00302124023438,154.64373779296875,,
2014-04-15,2014-04-09,Susan M Collins,0,AMZN,1001,-0.10449900146418978,0.01659053387180678,6.90975328164481,True,15.803999900817871,152.00302124023438,154.64373779296875,15.803999900817871,14.759499549865723
2014-04-23,2014-03-31,John Hoeven,1,BUD,50001,0.031140111225137046,0.010661573257666833,10.819818283610305,True,84.66050720214844,154.68499755859375,157.07809448242188,84.66050720214844,87.52474975585938
2014-04-28,2014-03-20,Sheldon Whitehouse,1,SLB,1001,0.0052966701660635,0.01049920453145234,6.90975328164481,True,75.27594757080078,154.214599609375,157.92803955078125,75.27594757080078,75.70700073242188
2014-04-28,2014-03-20,Sheldon Whitehouse,1,C,1001,0.017011314405187106,0.014690180933940958,6.90975328164481,False,35.93588638305664,154.214599609375,157.92803955078125,35.93588638305664,35.95857238769531
2014-04-28,2014-04-11,Sheldon Whitehouse,1,V,1001,-0.13034049196667163,0.015363523447390528,6.90975328164481,True,46.605350494384766,154.214599609375,157.92803955078125,46.605350494384766,49.56338119506836
2014-04-29,2014-04-22,Susan M Collins,1,COP,1001,0.09783914780984815,0.011688561798476922,6.90975328164481,True,52.26337814331055,154.9325408935547,158.74502563476562,52.26337814331055,56.164981842041016
2014-04-29,2014-04-23,Susan M Collins,1,AXP,1001,-0.040211517383297535,0.014950514277795682,6.90975328164481,True,75.19647216796875,154.9325408935547,158.74502563476562,75.19647216796875,78.1858139038086
2014-04-29,2014-04-21,Susan M Collins,1,SCHW,1001,-0.04431957041989365,0.023182493633603637,6.90975328164481,False,23.313941955566406,154.9325408935547,158.74502563476562,23.313941955566406,22.462587356567383
2014-04-29,2014-04-17,Susan M Collins,1,COP,1001,0.09794387271989424,0.01144226325299319,6.90975328164481,True,52.26337814331055,154.9325408935547,158.74502563476562,52.26337814331055,56.164981842041016
2014-04-29,2014-04-10,Susan M Collins,0,FOXA,1001,0.0,0.0,6.90975328164481,False,,154.9325408935547,158.74502563476562,,
2014-04-29,2014-04-22,Susan M Collins,0,BAC,1001,-0.06217612285402918,0.014640700453268643,6.90975328164481,True,12.214042663574219,154.9325408935547,158.74502563476562,12.214042663574219,12.141912460327148
2014-04-29,2014-04-10,Susan M Collins,0,LBTYK,1001,-0.0871428535098121,0.017407512075634936,6.90975328164481,False,37.939998626708984,154.9325408935547,158.74502563476562,37.939998626708984,43.029998779296875
2014-04-29,2014-04-10,Susan M Collins,0,LBTYA,1001,-0.09990920604925746,0.01739751413027775,6.90975328164481,False,39.36000061035156,154.9325408935547,158.74502563476562,39.36000061035156,45.29999923706055
2014-04-29,2014-04-10,Susan M Collins,0,GOOG,1001,-0.097507634535138,0.018911477269690547,6.90975328164481,True,26.1887149810791,154.9325408935547,158.74502563476562,26.1887149810791,27.795673370361328
2014-04-29,2014-04-10,Susan M Collins,1,DAL,1001,-0.05469629674945575,0.022658900174218732,6.90975328164481,True,32.27790832519531,154.9325408935547,158.74502563476562,32.27790832519531,35.32120132446289
2014-04-29,2014-04-14,Susan M Collins,0,GILD,1001,-0.11477794341825531,0.027925383913283953,6.90975328164481,False,54.069156646728516,154.9325408935547,158.74502563476562,54.069156646728516,58.21086120605469
2014-04-29,2014-04-15,Susan M Collins,1,AJG,1001,-0.04172032536460746,0.015152241859610288,6.90975328164481,False,35.73218536376953,154.9325408935547,158.74502563476562,35.73218536376953,36.85482406616211
2014-04-29,2014-04-11,Susan M Collins,1,DAL,1001,-0.05739114456510219,0.02272428785625431,6.90975328164481,True,32.27790832519531,154.9325408935547,158.74502563476562,32.27790832519531,35.32120132446289
2014-04-29,2014-04-10,Susan M Collins,0,LOW,1001,-0.0539828804480208,0.011439737799151672,6.90975328164481,True,38.297279357910156,154.9325408935547,158.74502563476562,38.297279357910156,38.77568817138672
2014-05-01,2014-04-03,Thomas R Carper,0,BHI,15001,0.0,0.0,9.615938804529582,False,,155.4111328125,159.0008087158203,,
2014-05-01,2014-04-02,Thomas R Carper,1,ATML,1001,0.0,0.0,6.90975328164481,False,,155.4111328125,159.0008087158203,,
2014-05-01,2014-04-22,John F Reed,0,KO,1001,0.06015630045312115,0.00974256571055736,6.90975328164481,True,28.824621200561523,155.4111328125,159.0008087158203,28.824621200561523,28.916513442993164
2014-05-08,2014-04-28,John Hoeven,1,BA,100001,0.012351528250066801,0.01428183262883266,11.512945464770231,True,112.85355377197266,154.874755859375,161.2288818359375,112.85355377197266,119.4914779663086
2014-05-08,2014-04-28,John Hoeven,1,F,50001,0.02371784496680518,0.016393453441302747,10.819818283610305,True,8.985255241394043,154.874755859375,161.2288818359375,8.985255241394043,9.707030296325684
2014-05-08,2013-04-29,John Hoeven,1,CG,100001,0.03559690752949507,0.021847131030708244,11.512945464770231,False,16.339218139648438,154.874755859375,161.2288818359375,16.339218139648438,17.90933609008789
2014-05-08,2014-04-28,John Hoeven,1,BUD,50001,0.04643861748504041,0.009817753909295516,10.819818283610305,False,86.856689453125,154.874755859375,161.2288818359375,86.856689453125,88.35187530517578
2014-05-09,2014-04-08,Cory A Booker,0,NFLX,15001,-0.20697801314052466,0.023732611994085672,9.615938804529582,True,46.93571472167969,155.1058349609375,161.2288818359375,46.93571472167969,61.4471435546875
2014-05-09,2014-04-08,Cory A Booker,0,AMT,15001,0.007939627671059268,0.008792089190882582,9.615938804529582,False,69.63654327392578,155.1058349609375,161.2288818359375,69.63654327392578,71.02693939208984
2014-05-13,2014-04-28,"Angus S King, Jr.",1,UNH,1001,-0.07622872358067856,0.011505431102088431,6.90975328164481,True,65.90209197998047,156.7562713623047,159.71046447753906,65.90209197998047,67.39965057373047
