file_date,tx_date,full_name,order_type,ticker,tx_estimate,prior_1m_return,prior_1m_volatility,log_tx_estimate,alpha_generated,price_at_file_date,spy_price_file_date,spy_price_1m_after_file_date,price_file_date,price_1m_after_file_date,alpha_generated_90,spy_price90_after_file_date,relative_tx_size,momentum_factor
2014-02-05,2014-01-30,Susan M Collins,0,REGN,1001,0.06441650941788546,0.03503867847596338,6.90975328164481,False,281.5382080078125,143.91624450683594,154.6707305908203,281.5382080078125,290.45672607421875,False,154.13209533691406,28567.61373214851,0.0022570693620371555
2014-02-05,2014-01-30,Susan M Collins,1,CVS,1001,-0.05093194271935564,0.009595898883034686,6.90975328164481,True,48.79334259033203,143.91624450683594,154.6707305908203,48.79334259033203,55.711204528808594,True,154.13209533691406,104304.52713944492,-0.0004887377722514513
2014-02-11,2014-01-31,Susan M Collins,0,GE,1001,-0.08618183945713775,0.011871067318863237,6.90975328164481,True,100.93002319335938,149.51126098632812,152.1403045654297,100.93002319335938,107.49697875976562,True,156.61598205566406,84315.55963379148,-0.0010230704178591462
2014-02-11,2014-02-06,Susan M Collins,1,MSFT,1001,-0.0063167542451506575,0.017880440670852146,6.90975328164481,False,31.004751205444336,149.51126098632812,152.1403045654297,31.004751205444336,33.59034729003906,False,156.61598205566406,55979.82950175217,-0.00011294634951276976
2014-02-11,2014-02-04,Susan M Collins,1,FB,1001,0.0,0.0,6.90975328164481,False,,149.51126098632812,152.1403045654297,,,False,156.61598205566406,1001000000.0,0.0
2014-02-11,2014-02-04,Susan M Collins,1,CP,1001,0.006373866890011959,0.01989377098970164,6.90975328164481,False,27.8526611328125,149.51126098632812,152.1403045654297,27.8526611328125,29.60382080078125,False,156.61598205566406,50314.72845393189,0.00012680024822873972
2014-02-11,2014-02-07,Susan M Collins,0,BA,1001,-0.09799742620497598,0.018829150256907536,6.90975328164481,True,111.2440414428711,149.51126098632812,152.1403045654297,111.2440414428711,114.6081314086914,True,156.61598205566406,53159.42710721595,-0.0018452082628037008
2014-02-11,2014-02-06,Susan M Collins,0,CVX,1001,-0.11033799162783453,0.01238064550277836,6.90975328164481,True,70.77982330322266,149.51126098632812,152.1403045654297,70.77982330322266,78.73921203613281,True,156.61598205566406,80845.47403456045,-0.0013660555598327458
2014-02-11,2014-02-06,Susan M Collins,1,MCK,1001,0.06531532294307096,0.02003131203758025,6.90975328164481,False,160.82635498046875,149.51126098632812,152.1403045654297,160.82635498046875,160.29319763183594,False,156.61598205566406,49969.26955421532,0.0013083516147079789
2014-02-11,2014-02-04,Susan M Collins,0,BA,1001,-0.1182719317905151,0.01724343638510899,6.90975328164481,True,111.2440414428711,149.51126098632812,152.1403045654297,111.2440414428711,114.6081314086914,True,156.61598205566406,58047.70754145313,-0.0020394145319736967
2014-02-11,2014-02-06,Susan M Collins,1,HON,1001,0.0037443689156921867,0.012178547280493389,6.90975328164481,False,71.18997192382812,149.51126098632812,152.1403045654297,71.18997192382812,71.7080307006836,False,156.61598205566406,82186.96286053171,4.560097387536706e-05
2014-02-11,2014-02-06,Susan M Collins,1,CMCSA,1001,0.02271412197338174,0.01432746058192602,6.90975328164481,False,21.684886932373047,149.51126098632812,152.1403045654297,21.684886932373047,20.060890197753906,False,156.61598205566406,69860.95919213162,0.00032543568722668653
2014-02-14,2014-02-12,Susan M Collins,0,LNKD,1001,0.0,0.0,6.90975328164481,False,,151.18724060058594,151.7130584716797,,,False,154.64373779296875,1001000000.0,0.0
2014-02-14,2014-02-11,Susan M Collins,1,CRM,1001,0.08930805815412257,0.024943255013153563,6.90975328164481,False,62.4511833190918,151.18724060058594,151.7130584716797,62.4511833190918,51.1343879699707,False,154.64373779296875,40129.480694939746,0.002227633669267828
2014-02-14,2014-02-11,Susan M Collins,0,NWSA,1001,0.04548136549735915,0.024135832620121728,6.90975328164481,True,15.579296112060547,151.18724060058594,151.7130584716797,15.579296112060547,14.865538597106934,True,154.64373779296875,41471.88720882598,0.0010977306249788398
2014-02-25,2014-02-19,Susan M Collins,1,FB,1001,0.0,0.0,6.90975328164481,False,,151.86097717285156,152.31668090820312,,,False,157.07809448242188,1001000000.0,0.0
2014-02-25,2014-02-13,Susan M Collins,1,MCK,1001,0.04896375472057368,0.012191334011915684,6.90975328164481,True,162.36990356445312,151.86097717285156,152.31668090820312,162.36990356445312,169.0516357421875,True,157.07809448242188,82100.7691408153,0.000596933488276027
2014-02-27,2014-02-10,Sheldon Whitehouse,1,V,15001,0.00753812882407745,0.019366987437372182,9.615938804529582,False,52.35755920410156,152.66610717773438,153.06756591796875,52.35755920410156,49.56338119506836,False,157.92803955078125,774525.492052638,0.0001459908462372011
2014-02-27,2014-02-21,Rafael E Cruz,1,EPD,50001,0.005592953304119241,0.009009156770273655,10.819818283610305,True,16.15956687927246,152.66610717773438,153.06756591796875,16.15956687927246,17.900203704833984,True,157.92803955078125,5549403.9976045145,5.038779312563027e-05
2014-02-27,2014-02-06,Rafael E Cruz,1,BFK,15001,0.0050027449798162316,0.007101443580011356,9.615938804529582,False,7.242182731628418,152.66610717773438,153.06756591796875,7.242182731628418,7.817976474761963,False,157.92803955078125,2112089.9914246155,3.5526711219350014e-05
2014-02-27,2014-01-31,Sheldon Whitehouse,1,LOW,1001,-0.06020224257137985,0.011239173551076644,6.90975328164481,True,41.7570915222168,152.66610717773438,153.06756591796875,41.7570915222168,38.528236389160156,True,157.92803955078125,89055.56444047244,-0.0006766234524237528
2014-02-27,2014-01-29,Sheldon Whitehouse,1,LNKD,1001,0.0,0.0,6.90975328164481,False,,152.66610717773438,153.06756591796875,,,False,157.92803955078125,1001000000.0,0.0
2014-02-27,2014-02-10,Sheldon Whitehouse,1,CMRE,15001,0.0957533919458955,0.022559683224152704,9.615938804529582,True,10.107500076293945,152.66610717773438,153.06756591796875,10.107500076293945,11.428277969360352,True,157.92803955078125,664917.8063871947,0.0021601661899375373
2014-02-27,2014-02-10,Sheldon Whitehouse,1,NEE,15001,0.05376151745774904,0.011088826770144618,9.615938804529582,False,17.01581573486328,152.66610717773438,153.06756591796875,17.01581573486328,18.289470672607422,False,157.92803955078125,1352681.1834775286,0.0005961521539890848
2014-02-27,2014-01-29,Sheldon Whitehouse,0,SYMC,15001,0.0,0.0,9.615938804529582,False,,152.66610717773438,153.06756591796875,,,False,157.92803955078125,15001000000.0,0.0
2014-02-27,2014-01-29,Sheldon Whitehouse,0,BA,15001,-0.04517354421496844,0.01670943564094217,9.615938804529582,True,110.49628448486328,152.66610717773438,153.06756591796875,110.49628448486328,116.1033935546875,True,157.92803955078125,897702.5089188047,-0.0007548244297332706
2014-02-27,2014-02-10,Sheldon Whitehouse,0,NSRGY,15001,0.025553576093228392,0.012123068489913123,9.615938804529582,True,56.236419677734375,152.66610717773438,153.06756591796875,56.236419677734375,60.21136474609375,True,157.92803955078125,1237290.9318749232,0.0003097877531404144
2014-02-27,2014-02-10,Sheldon Whitehouse,0,GIS,15001,-0.010244136351689859,0.01011407918670905,9.615938804529582,False,34.32744598388672,152.66610717773438,153.06756591796875,34.32744598388672,37.70109176635742,False,157.92803955078125,1483033.3725623148,-0.00010361000626043598
2014-02-27,2014-02-10,Sheldon Whitehouse,0,EMR,1001,-0.04496676357675089,0.014274125462158607,6.90975328164481,True,48.133548736572266,152.66610717773438,153.06756591796875,48.133548736572266,49.47788619995117,True,157.92803955078125,70121.97564592432,-0.0006418612249217661
2014-02-27,2014-02-10,Sheldon Whitehouse,0,AAPL,15001,-0.006670415667835439,0.02297648373161964,9.615938804529582,True,16.521268844604492,152.66610717773438,153.06756591796875,16.521268844604492,19.64678955078125,True,157.92803955078125,652856.5170674851,-0.0001532626970751617
2014-02-27,2014-01-31,Sheldon Whitehouse,0,CLX,15001,-0.023900532788100448,0.007201361794342847,9.615938804529582,True,63.941734313964844,152.66610717773438,153.06756591796875,63.941734313964844,65.70806884765625,True,157.92803955078125,2082789.011207776,-0.00017211638368466508
2014-03-04,2014-02-26,Susan M Collins,1,RHT,1001,0.0,0.0,6.90975328164481,False,,154.112060546875,155.6587677001953,,,False,159.18234252929688,1001000000.0,0.0
2014-03-04,2014-02-26,Susan M Collins,1,MCK,1001,0.010405957245140929,0.012099954453033242,6.90975328164481,False,166.33758544921875,154.112060546875,155.6587677001953,166.33758544921875,174.6453094482422,False,159.18234252929688,82720.74768028632,0.00012591160870641652
2014-03-05,2014-02-21,John F Reed,0,VOD,1001,-0.004847936054335311,0.01730874491826271,6.90975328164481,True,20.077255249023438,154.25172424316406,153.81846618652344,20.077255249023438,16.961734771728516,True,159.09982299804688,57828.69734515216,-8.39116885445389e-05
2014-03-06,2014-02-27,Thomas R Carper,1,RIG,1001,-0.0413285253346638,0.01438952404084932,6.90975328164481,False,37.65630340576172,154.60507202148438,153.81846618652344,37.65630340576172,37.69786071777344,False,159.4217071533203,69559.66281412235,-0.000594697808875995
2014-03-06,2014-02-27,Thomas R Carper,0,EC,1001,-0.024573681618527576,0.018430388653291056,6.90975328164481,False,14.829046249389648,154.60507202148438,153.81846618652344,14.829046249389648,16.30955696105957,False,159.4217071533203,54309.52701554933,-0.0004529025028716976
2014-03-06,2014-02-21,Thomas R Carper,1,SJR,1001,0.0,0.0,6.90975328164481,False,,154.60507202148438,153.81846618652344,,,False,159.4217071533203,1001000000.0,0.0
2014-03-11,2014-02-19,John Hoeven,1,CTSH,50001,0.010816945382316145,0.018648518535927836,10.819818283610305,False,46.9825325012207,153.82452392578125,151.14483642578125,46.9825325012207,44.729026794433594,False,161.3938751220703,2681087.9811011907,0.00020172000646424164
2014-03-11,2014-02-19,John Hoeven,1,VFC,50001,-0.03589647873874802,0.02046016700720941,10.819818283610305,True,42.53532028198242,153.82452392578125,151.14483642578125,42.53532028198242,44.16355514526367,True,161.3938751220703,2443702.2571773324,-0.0007344479499655263
2014-03-11,2014-02-19,John Hoeven,1,IBM,50001,-0.02375923548118608,0.012002430997337544,10.819818283610305,False,113.11744689941406,153.82452392578125,151.14483642578125,113.11744689941406,113.44705200195312,False,161.3938751220703,4165558.9981806553,-0.00028516858441242983
2014-03-19,2014-03-07,Susan M Collins,0,GE,1001,0.07497148530347553,0.009662822849238646,6.90975328164481,False,101.21134185791016,153.35618591308594,153.81021118164062,101.21134185791016,107.5770492553711,False,160.7749786376953,103582.19677825145,0.0007244361812317827
2014-03-19,2014-03-04,Susan M Collins,1,RHT,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,,False,160.7749786376953,1001000000.0,0.0
2014-03-19,2014-03-07,Susan M Collins,1,FB,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,,False,160.7749786376953,1001000000.0,0.0
2014-03-19,2014-03-11,Susan M Collins,1,VRX,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,,False,160.7749786376953,1001000000.0,0.0
2014-03-19,2014-03-12,Susan M Collins,0,NWL,1001,0.005752970697728843,0.008253559291836337,6.90975328164481,True,19.953731536865234,153.35618591308594,153.81021118164062,19.953731536865234,20.86236000061035,True,160.7749786376953,121266.31654217778,4.748248475790207e-05
2014-03-19,2014-03-11,Susan M Collins,0,ACE,1001,0.0,0.0,6.90975328164481,False,,153.35618591308594,153.81021118164062,,,False,160.7749786376953,1001000000.0,0.0
2014-03-19,2014-03-07,Susan M Collins,1,SLB,1001,0.08395916306886875,0.011285407462123451,6.90975328164481,True,67.15308380126953,153.35618591308594,153.81021118164062,67.15308380126953,79.15493774414062,True,160.7749786376953,88690.7550838741,0.000947513365411051
2014-03-25,2014-03-14,Susan M Collins,0,AEP,1001,0.023069982203215877,0.008198239669968611,6.90975328164481,False,33.28961944580078,153.7442626953125,154.99856567382812,33.28961944580078,37.065673828125,False,162.41603088378906,122084.49079325817,0.00018913324328387427
2014-03-25,2014-03-19,Susan M Collins,0,CRM,1001,-0.08316333750520577,0.02323391930289586,6.90975328164481,True,56.33534622192383,153.7442626953125,154.99856567382812,56.33534622192383,57.67784881591797,True,162.41603088378906,43081.7076207896,-0.0019322102725554437
2014-03-25,2014-03-19,Susan M Collins,1,BA,1001,-0.06422739018930679,0.01236020087720404,6.90975328164481,True,106.59417724609375,153.7442626953125,154.99856567382812,106.59417724609375,113.09556579589844,True,162.41603088378906,80979.18721198021,-0.000793863444558396
2014-03-26,2014-03-13,Sheldon Whitehouse,1,BEAV,15001,0.0,0.0,9.615938804529582,False,,152.6384735107422,153.72772216796875,,,False,161.43763732910156,15001000000.0,0.0
2014-03-26,2014-02-19,Sheldon Whitehouse,0,CLX,15001,-0.02818852095509261,0.009623873173526991,9.615938804529582,True,64.77445220947266,152.6384735107422,153.72772216796875,64.77445220947266,67.9436264038086,True,161.43763732910156,1558565.991421054,-0.0002712827506211192
2014-03-26,2014-02-19,Sheldon Whitehouse,1,EL,1001,-0.06636194149361685,0.01735298250078796,6.90975328164481,False,58.6915283203125,152.6384735107422,153.72772216796875,58.6915283203125,65.22826385498047,False,161.43763732910156,57681.28439420458,-0.0011515776094570475
2014-03-26,2014-02-19,Sheldon Whitehouse,1,V,15001,-0.03296857458528912,0.015291725712856282,9.615938804529582,False,49.90489196777344,152.6384735107422,153.72772216796875,49.90489196777344,48.170127868652344,False,161.43763732910156,980923.8903296988,-0.0005041463997020858
2014-03-26,2014-02-25,Sheldon Whitehouse,1,QLIK,1001,0.0,0.0,6.90975328164481,False,,152.6384735107422,153.72772216796875,,,False,161.43763732910156,1001000000.0,0.0
2014-03-26,2014-02-25,Sheldon Whitehouse,1,PANW,1001,0.25544392294273033,0.03733072665590562,6.90975328164481,False,11.563332557678223,152.6384735107422,153.72772216796875,11.563332557678223,13.12833309173584,False,161.43763732910156,26813.653952479282,0.009535907263287286
2014-03-26,2014-02-25,Sheldon Whitehouse,0,DHR,1001,0.03670762722534193,0.010293060455213792,6.90975328164481,True,30.036392211914062,152.6384735107422,153.72772216796875,30.036392211914062,32.44797897338867,True,161.43763732910156,97240.540246974,0.00037783382619789623
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,0.016051300828294535,0.016180774165110642,6.90975328164481,True,41.96772766113281,152.6384735107422,153.72772216796875,41.96772766113281,43.259986877441406,True,161.43763732910156,61859.71882849816,0.00025972247375888725
2014-03-26,2014-02-19,Sheldon Whitehouse,1,JPM,1001,-0.015643733203415056,0.012959294841406278,6.90975328164481,True,44.31319046020508,152.6384735107422,153.72772216796875,44.31319046020508,42.74626159667969,True,161.43763732910156,77235.89719594565,-0.00020273175100335284
2014-03-26,2014-02-19,Sheldon Whitehouse,0,VAR,15001,0.0,0.0,9.615938804529582,False,,152.6384735107422,153.72772216796875,,,False,161.43763732910156,15001000000.0,0.0
2014-03-26,2014-03-13,Sheldon Whitehouse,1,JPJQL,15001,0.0,0.0,9.615938804529582,False,,152.6384735107422,153.72772216796875,,,False,161.43763732910156,15001000000.0,0.0
2014-03-26,2014-03-13,Sheldon Whitehouse,0,CLX,1001,-0.00011577756018643637,0.00590860767313445,6.90975328164481,False,64.77445220947266,152.6384735107422,153.72772216796875,64.77445220947266,67.9436264038086,False,161.43763732910156,169385.18686284815,-6.840841804943635e-07
2014-03-26,2014-03-13,Sheldon Whitehouse,0,GE,1001,0.005167244937297255,0.009477829422207039,6.90975328164481,False,102.5725326538086,152.6384735107422,153.72772216796875,102.5725326538086,107.29386901855469,False,161.43763732910156,105603.7571110683,4.897426609846629e-05
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ACE,1001,0.0,0.0,6.90975328164481,False,,152.6384735107422,153.72772216796875,,,False,161.43763732910156,1001000000.0,0.0
2014-03-26,2014-03-13,Sheldon Whitehouse,0,KO,1001,-0.009553462017837022,0.010062240418566574,6.90975328164481,False,27.290794372558594,152.6384735107422,153.72772216796875,27.290794372558594,29.80340003967285,False,161.43763732910156,99470.94160178916,-9.612923165312026e-05
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,0.016051300828294535,0.016180774165110642,6.90975328164481,True,41.96772766113281,152.6384735107422,153.72772216796875,41.96772766113281,43.259986877441406,True,161.43763732910156,61859.71882849816,0.00025972247375888725
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ORCL,1001,-0.006297620448287744,0.01375683562015109,6.90975328164481,False,33.0814208984375,152.6384735107422,153.72772216796875,33.0814208984375,34.60641860961914,False,161.43763732910156,72758.53758085583,-8.663532930519672e-05
2014-03-26,2014-03-13,Sheldon Whitehouse,0,AAPL,1001,-0.009907153750869813,0.009134596904930046,6.90975328164481,True,16.900434494018555,152.6384735107422,153.72772216796875,16.900434494018555,19.897085189819336,True,161.43763732910156,109571.38437881472,-9.049785598936149e-05
2014-03-27,2014-03-17,John F Reed,1,ZMH,1001,0.0,0.0,6.90975328164481,False,,152.31668090820312,153.72772216796875,,,False,162.16725158691406,1001000000.0,0.0
2014-04-01,2014-03-27,Susan M Collins,1,M,1001,0.04264507172487075,0.00887142582633828,6.90975328164481,False,38.081329345703125,155.34519958496094,155.4111328125,38.081329345703125,37.32627868652344,False,162.28334045410156,112821.45600231191,0.00037832259066606673
2014-04-01,2014-03-27,Susan M Collins,0,BIIB,1001,-0.10551538930226223,0.02424648506920378,6.90975328164481,True,309.7900085449219,155.34519958496094,155.4111328125,309.7900085449219,315.30999755859375,True,162.28334045410156,41282.63187473199,-0.0025583773112885255
2014-04-01,2014-03-27,Susan M Collins,1,MSFT,1001,0.04848134337246468,0.01335155840743971,6.90975328164481,True,34.808902740478516,155.34519958496094,155.4111328125,34.808902740478516,35.29144287109375,True,162.28334045410156,74966.90667477388,0.0006473014877086022
2014-04-01,2014-03-27,Susan M Collins,0,CELG,1001,0.0,0.0,6.90975328164481,False,,155.34519958496094,155.4111328125,,,False,162.28334045410156,1001000000.0,0.0
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,0.10987658560479852,0.017151926002483792,9.615938804529582,False,50.66999816894531,155.6587677001953,155.18829345703125,50.66999816894531,66.67713928222656,False,163.53543090820312,874544.6693950532,0.00188459506569908
2014-04-03,2014-03-03,Pat Roberts,0,AAPL,50001,0.05859881764218344,0.011073315596978703,10.819818283610305,False,16.86943244934082,155.6587677001953,155.18829345703125,16.86943244934082,20.60234260559082,False,163.53543090820312,4515041.996242303,0.0006488832013617007
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,,False,163.53543090820312,1001000000.0,0.0
2014-04-03,2014-03-03,Pat Roberts,0,BIDU,15001,0.1277570766788596,0.022581506905588234,9.615938804529582,True,157.4499969482422,155.6587677001953,155.18829345703125,157.4499969482422,189.9600067138672,True,163.53543090820312,664275.2313866391,0.002884947309261434
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,0.10987658560479852,0.017151926002483792,9.615938804529582,False,50.66999816894531,155.6587677001953,155.18829345703125,50.66999816894531,66.67713928222656,False,163.53543090820312,874544.6693950532,0.00188459506569908
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,,False,163.53543090820312,1001000000.0,0.0
2014-04-03,2014-03-07,Pat Roberts,1,BIDU,1001,0.19684408929109942,0.022892218506181426,6.90975328164481,False,157.4499969482422,155.6587677001953,155.18829345703125,157.4499969482422,189.9600067138672,False,163.53543090820312,43724.73882297147,0.004506197903702135
2014-04-03,2014-03-14,Pat Roberts,1,BAC,15001,0.0035851815056782144,0.013360687061715342,9.615938804529582,False,13.744804382324219,155.6587677001953,155.18829345703125,13.744804382324219,12.711099624633789,False,163.53543090820312,1122687.5716152424,4.790048815681605e-05
2014-04-03,2014-03-05,Pat Roberts,1,KSU,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,,False,163.53543090820312,1001000000.0,0.0
2014-04-03,2014-03-10,Pat Roberts,1,BAC,1001,0.04548168020856935,0.012891067071197367,6.90975328164481,False,13.744804382324219,155.6587677001953,155.18829345703125,13.744804382324219,12.711099624633789,False,163.53543090820312,77644.64724484488,0.0005863073900794173
2014-04-03,2014-03-06,Pat Roberts,1,BIDU,50001,0.18495694205342428,0.02347479349709221,10.819818283610305,False,157.4499969482422,155.6587677001953,155.18829345703125,157.4499969482422,189.9600067138672,False,163.53543090820312,2129896.056812448,0.004341826020557785
2014-04-03,2014-03-07,Pat Roberts,1,AAPL,50001,0.04101728161913054,0.010237017551286235,10.819818283610305,True,16.86943244934082,155.6587677001953,155.18829345703125,16.86943244934082,20.60234260559082,True,163.53543090820312,4883855.663415836,0.0004198946318410896
2014-04-03,2014-03-14,Pat Roberts,1,FB,1001,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,,False,163.53543090820312,1001000000.0,0.0
2014-04-07,2014-03-28,Susan M Collins,0,WIN,1001,0.0,0.0,6.90975328164481,False,,152.1186065673828,155.0398712158203,,,False,164.3396759033203,1001000000.0,0.0
2014-04-07,2014-03-31,Susan M Collins,0,ACE,1001,0.0,0.0,6.90975328164481,False,,152.1186065673828,155.0398712158203,,,False,164.3396759033203,1001000000.0,0.0
2014-04-07,2014-04-02,Susan M Collins,0,C,1001,0.013232489456994623,0.017204614304828173,6.90975328164481,True,35.366065979003906,152.1186065673828,155.0398712158203,35.366065979003906,36.65768814086914,True,164.3396759033203,58178.68413562561,0.00022765987740029766
2014-04-07,2014-03-28,Susan M Collins,1,DAL,1001,0.0005968200994912465,0.01959983548150001,6.90975328164481,True,29.861900329589844,152.1186065673828,155.0398712158203,29.861900329589844,33.966094970703125,True,164.3396759033203,51069.25166250085,1.1697575762080899e-05
2014-04-07,2014-03-31,Susan M Collins,1,DAL,1001,0.06320952013865755,0.021246800585374138,6.90975328164481,True,29.861900329589844,152.1186065673828,155.0398712158203,29.861900329589844,33.966094970703125,True,164.3396759033203,47110.75840428564,0.0013430000694832475
2014-04-08,2014-04-04,Susan M Collins,1,RHHBY,1001,0.01738552596215337,0.01273639072907901,6.90975328164481,False,26.11679458618164,152.7457275390625,154.874755859375,26.11679458618164,26.877552032470703,False,163.767578125,78587.52402992183,0.0002214288516845326
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,-0.1162201465916618,0.022029938434147245,6.90975328164481,True,54.90333557128906,152.7457275390625,154.874755859375,54.90333557128906,57.02151107788086,True,163.767578125,45436.10355010943,-0.0025603226742218774
2014-04-08,2014-04-03,Susan M Collins,1,MSFT,1001,0.06769064484129572,0.013745640485105647,6.90975328164481,False,33.46427536010742,152.7457275390625,154.874755859375,33.46427536010742,35.5368537902832,False,163.767578125,72817.79145126943,0.0009304512681934221
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,-0.1162201465916618,0.022029938434147245,6.90975328164481,True,54.90333557128906,152.7457275390625,154.874755859375,54.90333557128906,57.02151107788086,True,163.767578125,45436.10355010943,-0.0025603226742218774
2014-04-08,2014-04-03,Susan M Collins,1,UTX,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,,False,163.767578125,1001000000.0,0.0
2014-04-08,2014-04-03,Susan M Collins,0,GM,1001,-0.03182651558125049,0.016322132362826095,6.90975328164481,True,26.18035888671875,152.7457275390625,154.874755859375,26.18035888671875,28.623451232910156,True,163.767578125,61324.01415059606,-0.0005194765999647176
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,,False,163.767578125,1001000000.0,0.0
2014-04-08,2014-04-03,Susan M Collins,0,RHT,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,,False,163.767578125,1001000000.0,0.0
2014-04-08,2014-04-03,Susan M Collins,1,M,1001,0.05564864662227231,0.007392686402170219,6.90975328164481,False,37.35823440551758,152.7457275390625,154.874755859375,37.35823440551758,38.26554489135742,False,163.767578125,135385.77991435817,0.00041139299318364823
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,0.0,0.0,6.90975328164481,False,,152.7457275390625,154.874755859375,,,False,163.767578125,1001000000.0,0.0
2014-04-09,2014-03-28,John F Reed,1,MSFT,1001,0.07552682704222735,0.014083135922245268,6.90975328164481,False,34.01053237915039,154.38792419433594,155.1058349609375,34.01053237915039,35.3591423034668,False,162.71453857421875,71072.87273612327,0.0010636545710115974
2014-04-09,2014-03-28,John F Reed,1,ZMH,1001,0.0,0.0,6.90975328164481,False,,154.38792419433594,155.1058349609375,,,False,162.71453857421875,1001000000.0,0.0
2014-04-09,2014-03-28,John F Reed,0,FCX,1001,-0.01646219280305261,0.020803100677314165,6.90975328164481,False,29.428409576416016,154.38792419433594,155.1058349609375,29.428409576416016,33.8702392578125,False,162.71453857421875,48115.51412513306,-0.00034246465425126016
2014-04-09,2014-03-28,John F Reed,1,ALTR,1001,0.0,0.0,6.90975328164481,False,,154.38792419433594,155.1058349609375,,,False,162.71453857421875,1001000000.0,0.0
