file_date,tx_date,full_name,order_type,ticker,tx_estimate,one_month_before,prior_1m_return,prior_1m_volatility,log_tx_estimate,alpha_generated
2014-02-11,2014-02-06,Susan M Collins,1,HON,1001,2014-01-07,0.0037443689156921867,0.012178547280493389,6.90975328164481,False
2014-02-11,2014-02-04,Susan M Collins,0,BA,1001,2014-01-05,-0.1182719317905151,0.01724343638510899,6.90975328164481,True
2014-02-11,2014-02-06,Susan M Collins,1,MCK,1001,2014-01-07,0.06531532294307096,0.02003131203758025,6.90975328164481,False
2014-02-11,2014-02-06,Susan M Collins,0,CVX,1001,2014-01-07,-0.11033799162783453,0.01238064550277836,6.90975328164481,True
2014-02-11,2014-02-07,Susan M Collins,0,BA,1001,2014-01-08,-0.09799742620497598,0.018829150256907536,6.90975328164481,True
2014-02-11,2014-01-31,Susan M Collins,0,GE,1001,2014-01-01,-0.08618183945713775,0.011871067318863237,6.90975328164481,True
2014-02-11,2014-02-04,Susan M Collins,1,CP,1001,2014-01-05,0.006373866890011959,0.01989377098970164,6.90975328164481,False
2014-02-11,2014-02-04,Susan M Collins,1,FB,1001,2014-01-05,0.0,0.0,6.90975328164481,False
2014-02-11,2014-02-06,Susan M Collins,1,MSFT,1001,2014-01-07,-0.0063167542451506575,0.017880440670852146,6.90975328164481,False
2014-02-14,2014-02-12,Susan M Collins,0,LNKD,1001,2014-01-13,0.0,0.0,6.90975328164481,False
2014-02-14,2014-02-11,Susan M Collins,1,CRM,1001,2014-01-12,0.08930805815412257,0.024943255013153563,6.90975328164481,False
2014-02-14,2014-02-11,Susan M Collins,0,NWSA,1001,2014-01-12,0.04548136549735915,0.024135832620121728,6.90975328164481,True
2014-02-25,2014-02-19,Susan M Collins,1,FB,1001,2014-01-20,0.0,0.0,6.90975328164481,False
2014-02-25,2014-02-13,Susan M Collins,1,MCK,1001,2014-01-14,0.04896375472057368,0.012191334011915684,6.90975328164481,True
2014-02-27,2014-01-31,Sheldon Whitehouse,0,CLX,15001,2014-01-01,-0.023900532788100448,0.007201361794342847,9.615938804529582,True
2014-02-27,2014-02-10,Sheldon Whitehouse,0,AAPL,15001,2014-01-11,-0.006670415667835439,0.02297648373161964,9.615938804529582,True
2014-02-27,2014-02-10,Sheldon Whitehouse,0,EMR,1001,2014-01-11,-0.04496676357675089,0.014274125462158607,6.90975328164481,True
2014-02-27,2014-02-10,Sheldon Whitehouse,0,GIS,15001,2014-01-11,-0.010244136351689859,0.01011407918670905,9.615938804529582,False
2014-02-27,2014-02-10,Sheldon Whitehouse,0,NSRGY,15001,2014-01-11,0.025553576093228392,0.012123068489913123,9.615938804529582,True
2014-02-27,2014-01-29,Sheldon Whitehouse,0,BA,15001,2013-12-30,-0.04517354421496844,0.01670943564094217,9.615938804529582,True
2014-02-27,2014-01-29,Sheldon Whitehouse,0,SYMC,15001,2013-12-30,0.0,0.0,9.615938804529582,False
2014-02-27,2014-02-10,Sheldon Whitehouse,1,NEE,15001,2014-01-11,0.05376151745774904,0.011088826770144618,9.615938804529582,False
2014-02-27,2014-02-10,Sheldon Whitehouse,1,CMRE,15001,2014-01-11,0.0957533919458955,0.022559683224152704,9.615938804529582,True
2014-02-27,2014-01-29,Sheldon Whitehouse,1,LNKD,1001,2013-12-30,0.0,0.0,6.90975328164481,False
2014-02-27,2014-01-31,Sheldon Whitehouse,1,LOW,1001,2014-01-01,-0.06020224257137985,0.011239173551076644,6.90975328164481,True
2014-02-27,2014-02-06,Rafael E Cruz,1,BFK,15001,2014-01-07,0.0050027449798162316,0.007101443580011356,9.615938804529582,False
2014-02-27,2014-02-21,Rafael E Cruz,1,EPD,50001,2014-01-22,0.005592953304119241,0.009009156770273655,10.819818283610305,True
2014-02-27,2014-02-10,Sheldon Whitehouse,1,V,15001,2014-01-11,0.00753812882407745,0.019366987437372182,9.615938804529582,False
2014-03-04,2014-02-26,Susan M Collins,1,RHT,1001,2014-01-27,0.0,0.0,6.90975328164481,False
2014-03-04,2014-02-26,Susan M Collins,1,MCK,1001,2014-01-27,0.010405957245140929,0.012099954453033242,6.90975328164481,False
2014-03-05,2014-02-21,John F Reed,0,VOD,1001,2014-01-22,-0.004847936054335311,0.01730874491826271,6.90975328164481,True
2014-03-06,2014-02-27,Thomas R Carper,1,RIG,1001,2014-01-28,-0.0413285253346638,0.01438952404084932,6.90975328164481,False
2014-03-06,2014-02-27,Thomas R Carper,0,EC,1001,2014-01-28,-0.024573681618527576,0.018430388653291056,6.90975328164481,False
2014-03-06,2014-02-21,Thomas R Carper,1,SJR,1001,2014-01-22,0.0,0.0,6.90975328164481,False
2014-03-11,2014-02-19,John Hoeven,1,CTSH,50001,2014-01-20,0.010816945382316145,0.018648518535927836,10.819818283610305,False
2014-03-11,2014-02-19,John Hoeven,1,VFC,50001,2014-01-20,-0.03589647873874802,0.02046016700720941,10.819818283610305,True
2014-03-11,2014-02-19,John Hoeven,1,IBM,50001,2014-01-20,-0.02375923548118608,0.012002430997337544,10.819818283610305,False
2014-03-19,2014-03-11,Susan M Collins,0,ACE,1001,2014-02-09,0.0,0.0,6.90975328164481,False
2014-03-19,2014-03-11,Susan M Collins,1,VRX,1001,2014-02-09,0.0,0.0,6.90975328164481,False
2014-03-19,2014-03-12,Susan M Collins,0,NWL,1001,2014-02-10,0.005752970697728843,0.008253559291836337,6.90975328164481,True
2014-03-19,2014-03-07,Susan M Collins,1,SLB,1001,2014-02-05,0.08395916306886875,0.011285407462123451,6.90975328164481,True
2014-03-19,2014-03-07,Susan M Collins,1,FB,1001,2014-02-05,0.0,0.0,6.90975328164481,False
2014-03-19,2014-03-04,Susan M Collins,1,RHT,1001,2014-02-02,0.0,0.0,6.90975328164481,False
2014-03-19,2014-03-07,Susan M Collins,0,GE,1001,2014-02-05,0.07497148530347553,0.009662822849238646,6.90975328164481,False
2014-03-25,2014-03-14,Susan M Collins,0,AEP,1001,2014-02-12,0.023069982203215877,0.008198239669968611,6.90975328164481,False
2014-03-25,2014-03-19,Susan M Collins,0,CRM,1001,2014-02-17,-0.08316333750520577,0.02323391930289586,6.90975328164481,True
2014-03-25,2014-03-19,Susan M Collins,1,BA,1001,2014-02-17,-0.06422739018930679,0.01236020087720404,6.90975328164481,True
2014-03-26,2014-03-13,Sheldon Whitehouse,1,JPJQL,15001,2014-02-11,0.0,0.0,9.615938804529582,False
2014-03-26,2014-03-13,Sheldon Whitehouse,0,CLX,1001,2014-02-11,-0.00011577756018643637,0.00590860767313445,6.90975328164481,False
2014-03-26,2014-03-13,Sheldon Whitehouse,0,GE,1001,2014-02-11,0.005167244937297255,0.009477829422207039,6.90975328164481,False
2014-03-26,2014-03-13,Sheldon Whitehouse,0,AAPL,1001,2014-02-11,-0.009907153750869813,0.009134596904930046,6.90975328164481,True
2014-03-26,2014-03-13,Sheldon Whitehouse,0,KO,1001,2014-02-11,-0.009553462017837022,0.010062240418566574,6.90975328164481,False
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,2014-02-11,0.016051300828294535,0.016180774165110642,6.90975328164481,True
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ORCL,1001,2014-01-20,-0.006297620448287744,0.01375683562015109,6.90975328164481,False
2014-03-26,2014-02-19,Sheldon Whitehouse,0,VAR,15001,2014-01-20,0.0,0.0,9.615938804529582,False
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ACE,1001,2014-01-20,0.0,0.0,6.90975328164481,False
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,2014-02-11,0.016051300828294535,0.016180774165110642,6.90975328164481,True
2014-03-26,2014-03-13,Sheldon Whitehouse,1,BEAV,15001,2014-02-11,0.0,0.0,9.615938804529582,False
2014-03-26,2014-02-25,Sheldon Whitehouse,0,DHR,1001,2014-01-26,0.03670762722534193,0.010293060455213792,6.90975328164481,True
2014-03-26,2014-02-25,Sheldon Whitehouse,1,PANW,1001,2014-01-26,0.25544392294273033,0.03733072665590562,6.90975328164481,False
2014-03-26,2014-02-25,Sheldon Whitehouse,1,QLIK,1001,2014-01-26,0.0,0.0,6.90975328164481,False
2014-03-26,2014-02-19,Sheldon Whitehouse,1,V,15001,2014-01-20,-0.03296857458528912,0.015291725712856282,9.615938804529582,False
2014-03-26,2014-02-19,Sheldon Whitehouse,1,EL,1001,2014-01-20,-0.06636194149361685,0.01735298250078796,6.90975328164481,False
2014-03-26,2014-02-19,Sheldon Whitehouse,0,CLX,15001,2014-01-20,-0.02818852095509261,0.009623873173526991,9.615938804529582,True
2014-03-26,2014-02-19,Sheldon Whitehouse,1,JPM,1001,2014-01-20,-0.015643733203415056,0.012959294841406278,6.90975328164481,True
2014-03-27,2014-03-17,John F Reed,1,ZMH,1001,2014-02-15,0.0,0.0,6.90975328164481,False
2014-04-01,2014-03-27,Susan M Collins,1,M,1001,2014-02-25,0.04264507172487075,0.00887142582633828,6.90975328164481,False
2014-04-01,2014-03-27,Susan M Collins,0,BIIB,1001,2014-02-25,-0.10551538930226223,0.02424648506920378,6.90975328164481,True
2014-04-01,2014-03-27,Susan M Collins,1,MSFT,1001,2014-02-25,0.04848134337246468,0.01335155840743971,6.90975328164481,True
2014-04-01,2014-03-27,Susan M Collins,0,CELG,1001,2014-02-25,0.0,0.0,6.90975328164481,False
2014-04-03,2014-03-05,Pat Roberts,1,KSU,1001,2014-02-03,0.0,0.0,6.90975328164481,False
2014-04-03,2014-03-10,Pat Roberts,1,BAC,1001,2014-02-08,0.04548168020856935,0.012891067071197367,6.90975328164481,False
2014-04-03,2014-03-14,Pat Roberts,1,FB,1001,2014-02-12,0.0,0.0,6.90975328164481,False
2014-04-03,2014-03-07,Pat Roberts,1,AAPL,50001,2014-02-05,0.04101728161913054,0.010237017551286235,10.819818283610305,True
2014-04-03,2014-03-07,Pat Roberts,1,BIDU,1001,2014-02-05,0.19684408929109942,0.022892218506181426,6.90975328164481,False
2014-04-03,2014-03-14,Pat Roberts,1,BAC,15001,2014-02-12,0.0035851815056782144,0.013360687061715342,9.615938804529582,False
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,2014-02-04,0.10987658560479852,0.017151926002483792,9.615938804529582,False
2014-04-03,2014-03-06,Pat Roberts,1,BIDU,50001,2014-02-04,0.18495694205342428,0.02347479349709221,10.819818283610305,False
2014-04-03,2014-03-03,Pat Roberts,0,BIDU,15001,2014-02-01,0.1277570766788596,0.022581506905588234,9.615938804529582,True
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,2014-02-03,0.0,0.0,6.90975328164481,False
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,2014-02-03,0.0,0.0,6.90975328164481,False
2014-04-03,2014-03-03,Pat Roberts,0,AAPL,50001,2014-02-01,0.05859881764218344,0.011073315596978703,10.819818283610305,False
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,2014-02-04,0.10987658560479852,0.017151926002483792,9.615938804529582,False
2014-04-07,2014-03-28,Susan M Collins,1,DAL,1001,2014-02-26,0.0005968200994912465,0.01959983548150001,6.90975328164481,True
2014-04-07,2014-03-31,Susan M Collins,1,DAL,1001,2014-03-01,0.06320952013865755,0.021246800585374138,6.90975328164481,True
2014-04-07,2014-03-31,Susan M Collins,0,ACE,1001,2014-03-01,0.0,0.0,6.90975328164481,False
2014-04-07,2014-03-28,Susan M Collins,0,WIN,1001,2014-02-26,0.0,0.0,6.90975328164481,False
2014-04-07,2014-04-02,Susan M Collins,0,C,1001,2014-03-03,0.013232489456994623,0.017204614304828173,6.90975328164481,True
2014-04-08,2014-04-04,Susan M Collins,1,RHHBY,1001,2014-03-05,0.01738552596215337,0.01273639072907901,6.90975328164481,False
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,2014-03-04,-0.1162201465916618,0.022029938434147245,6.90975328164481,True
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,2014-03-04,0.0,0.0,6.90975328164481,False
2014-04-08,2014-04-03,Susan M Collins,1,MSFT,1001,2014-03-04,0.06769064484129572,0.013745640485105647,6.90975328164481,False
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,2014-03-04,-0.1162201465916618,0.022029938434147245,6.90975328164481,True
2014-04-08,2014-04-03,Susan M Collins,1,UTX,1001,2014-03-04,0.0,0.0,6.90975328164481,False
2014-04-08,2014-04-03,Susan M Collins,0,GM,1001,2014-03-04,-0.03182651558125049,0.016322132362826095,6.90975328164481,True
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,2014-03-04,0.0,0.0,6.90975328164481,False
2014-04-08,2014-04-03,Susan M Collins,0,RHT,1001,2014-03-04,0.0,0.0,6.90975328164481,False
2014-04-08,2014-04-03,Susan M Collins,1,M,1001,2014-03-04,0.05564864662227231,0.007392686402170219,6.90975328164481,False
2014-04-09,2014-03-28,John F Reed,1,ALTR,1001,2014-02-26,0.0,0.0,6.90975328164481,False
2014-04-09,2014-03-28,John F Reed,0,FCX,1001,2014-02-26,-0.01646219280305261,0.020803100677314165,6.90975328164481,False
2014-04-09,2014-03-28,John F Reed,1,AAPL,1001,2014-02-26,0.03771165010989108,0.007865071879526479,6.90975328164481,True
2014-04-09,2014-03-28,John F Reed,1,MSFT,1001,2014-02-26,0.07552682704222735,0.014083135922245268,6.90975328164481,False
2014-04-09,2014-03-28,John F Reed,1,ZMH,1001,2014-02-26,0.0,0.0,6.90975328164481,False
2014-04-15,2014-04-07,Susan M Collins,1,HON,1001,2014-03-08,-0.03517055945288716,0.010228515567686778,6.90975328164481,False
2014-04-15,2014-04-07,Susan M Collins,1,M,1001,2014-03-08,0.00667843120935685,0.009975696221094385,6.90975328164481,False
2014-04-15,2014-04-09,Susan M Collins,0,FB,1001,2014-03-10,0.0,0.0,6.90975328164481,False
2014-04-15,2014-04-09,Susan M Collins,0,AMZN,1001,2014-03-10,-0.10449900146418978,0.01659053387180678,6.90975328164481,True
2014-04-23,2014-03-31,John Hoeven,1,BUD,50001,2014-03-01,0.031140111225137046,0.010661573257666833,10.819818283610305,True
2014-04-28,2014-03-20,Sheldon Whitehouse,1,SLB,1001,2014-02-18,0.0052966701660635,0.01049920453145234,6.90975328164481,True
2014-04-28,2014-03-20,Sheldon Whitehouse,1,C,1001,2014-02-18,0.017011314405187106,0.014690180933940958,6.90975328164481,False
2014-04-28,2014-04-11,Sheldon Whitehouse,1,V,1001,2014-03-12,-0.13034049196667163,0.015363523447390528,6.90975328164481,True
2014-04-29,2014-04-22,Susan M Collins,1,COP,1001,2014-03-23,0.09783914780984815,0.011688561798476922,6.90975328164481,True
2014-04-29,2014-04-23,Susan M Collins,1,AXP,1001,2014-03-24,-0.040211517383297535,0.014950514277795682,6.90975328164481,True
2014-04-29,2014-04-21,Susan M Collins,1,SCHW,1001,2014-03-22,-0.04431957041989365,0.023182493633603637,6.90975328164481,False
2014-04-29,2014-04-17,Susan M Collins,1,COP,1001,2014-03-18,0.09794387271989424,0.01144226325299319,6.90975328164481,True
2014-04-29,2014-04-10,Susan M Collins,0,FOXA,1001,2014-03-11,0.0,0.0,6.90975328164481,False
2014-04-29,2014-04-22,Susan M Collins,0,BAC,1001,2014-03-23,-0.06217612285402918,0.014640700453268643,6.90975328164481,True
2014-04-29,2014-04-10,Susan M Collins,0,LBTYK,1001,2014-03-11,-0.0871428535098121,0.017407512075634936,6.90975328164481,False
2014-04-29,2014-04-10,Susan M Collins,0,LBTYA,1001,2014-03-11,-0.09990920604925746,0.01739751413027775,6.90975328164481,False
2014-04-29,2014-04-10,Susan M Collins,0,GOOG,1001,2014-03-11,-0.097507634535138,0.018911477269690547,6.90975328164481,True
2014-04-29,2014-04-10,Susan M Collins,1,DAL,1001,2014-03-11,-0.05469629674945575,0.022658900174218732,6.90975328164481,True
2014-04-29,2014-04-14,Susan M Collins,0,GILD,1001,2014-03-15,-0.11477794341825531,0.027925383913283953,6.90975328164481,False
2014-04-29,2014-04-15,Susan M Collins,1,AJG,1001,2014-03-16,-0.04172032536460746,0.015152241859610288,6.90975328164481,False
2014-04-29,2014-04-11,Susan M Collins,1,DAL,1001,2014-03-12,-0.05739114456510219,0.02272428785625431,6.90975328164481,True
2014-04-29,2014-04-10,Susan M Collins,0,LOW,1001,2014-03-11,-0.0539828804480208,0.011439737799151672,6.90975328164481,True
2014-05-01,2014-04-03,Thomas R Carper,0,BHI,15001,2014-03-04,0.0,0.0,9.615938804529582,False
2014-05-01,2014-04-02,Thomas R Carper,1,ATML,1001,2014-03-03,0.0,0.0,6.90975328164481,False
2014-05-01,2014-04-22,John F Reed,0,KO,1001,2014-03-23,0.06015630045312115,0.00974256571055736,6.90975328164481,True
2014-05-08,2014-04-28,John Hoeven,1,BA,100001,2014-03-29,0.012351528250066801,0.01428183262883266,11.512945464770231,True
2014-05-08,2014-04-28,John Hoeven,1,F,50001,2014-03-29,0.02371784496680518,0.016393453441302747,10.819818283610305,True
2014-05-08,2013-04-29,John Hoeven,1,CG,100001,2013-03-30,0.03559690752949507,0.021847131030708244,11.512945464770231,False
2014-05-08,2014-04-28,John Hoeven,1,BUD,50001,2014-03-29,0.04643861748504041,0.009817753909295516,10.819818283610305,False
2014-05-09,2014-04-08,Cory A Booker,0,NFLX,15001,2014-03-09,-0.20697801314052466,0.023732611994085672,9.615938804529582,True
2014-05-09,2014-04-08,Cory A Booker,0,AMT,15001,2014-03-09,0.007939627671059268,0.008792089190882582,9.615938804529582,False
2014-05-13,2014-04-28,"Angus S King, Jr.",1,UNH,1001,2014-03-29,-0.07622872358067856,0.011505431102088431,6.90975328164481,True
2014-05-13,2014-04-28,"Angus S King, Jr.",0,XRAY,1001,2014-03-29,-0.031711515250375966,0.011170255148024725,6.90975328164481,False
2014-05-13,2014-04-28,"Angus S King, Jr.",0,SRE,1001,2014-03-29,0.027800318214461273,0.007105463918316912,6.90975328164481,True
2014-05-15,2014-04-17,Sheldon Whitehouse,0,CVS,1001,2014-03-18,0.0044155463835100495,0.009716452471976974,6.90975328164481,False
2014-05-15,2014-04-17,Sheldon Whitehouse,0,STT,1001,2014-03-18,0.006729697166753867,0.015557956986652305,6.90975328164481,True
2014-05-15,2014-04-29,Sheldon Whitehouse,0,GIS,15001,2014-03-30,0.027226990834059883,0.008661806598772958,9.615938804529582,False
2014-05-15,2014-04-29,Sheldon Whitehouse,0,PEP,1001,2014-03-30,0.02706593708501126,0.008038822153061637,6.90975328164481,True
2014-05-15,2014-04-29,Sheldon Whitehouse,1,CMRE,1001,2014-03-30,0.010232340590554001,0.015114662177532892,6.90975328164481,False
2014-05-15,2014-04-29,Sheldon Whitehouse,1,CVS,1001,2014-03-30,-0.01490263434988981,0.008490634548496363,6.90975328164481,True
2014-05-15,2014-04-17,Sheldon Whitehouse,0,DIS,15001,2014-03-18,-0.024393486922409613,0.013354132279779387,9.615938804529582,True
2014-05-15,2014-04-29,Sheldon Whitehouse,1,GOOGL,1001,2014-03-30,-0.03851269048194439,0.02197402303089428,6.90975328164481,True
2014-05-15,2014-04-29,Sheldon Whitehouse,1,JPM,1001,2014-03-30,-0.0701105412636932,0.012782047809763927,6.90975328164481,False
2014-05-15,2014-04-29,Sheldon Whitehouse,1,KORS,1001,2014-03-30,0.0,0.0,6.90975328164481,False
2014-05-15,2014-04-29,Sheldon Whitehouse,1,UTX,15001,2014-03-30,0.0,0.0,9.615938804529582,False
2014-05-15,2014-05-09,Sheldon Whitehouse,1,VDC,1001,2014-04-09,0.024468733728673975,0.005360306953448417,6.90975328164481,False
2014-05-15,2014-05-09,Sheldon Whitehouse,0,XLNX,15001,2014-04-09,0.0,0.0,9.615938804529582,False
2014-05-15,2014-05-09,Sheldon Whitehouse,1,ETN,1001,2014-04-09,-0.03588161314798699,0.013305399249964404,6.90975328164481,True
2014-05-15,2014-04-29,Sheldon Whitehouse,0,EBAY,15001,2014-03-30,-0.012672183645286439,0.016350718776808375,9.615938804529582,True
2014-05-16,2014-05-07,Susan M Collins,1,SE,15001,2014-04-07,0.0,0.0,9.615938804529582,False
2014-05-16,2014-05-07,Susan M Collins,0,RPM,1001,2014-04-07,0.011255262489390683,0.0115548961975731,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,1,RHHBY,15001,2014-04-07,-0.01209109481664783,0.008529290872794314,9.615938804529582,True
2014-05-16,2014-05-07,Susan M Collins,1,PEP,15001,2014-04-07,0.03444176913183572,0.007849970008903103,9.615938804529582,False
2014-05-16,2014-05-07,Susan M Collins,0,PWE,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,PACW,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,NWL,1001,2014-04-07,0.0030757338105569243,0.014525299436210013,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,OHI,1001,2014-04-07,0.06436682322008935,0.006794508281959082,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,NEE,1001,2014-04-07,0.05708197716457075,0.010793763607676567,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,1,SBUX,1001,2014-04-07,-0.006153933410842138,0.01336754689039835,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,0,MGRC,1001,2014-04-07,-0.08456625362682024,0.01758750020598929,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,MXIM,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,ORCL,1001,2014-04-07,0.04028401949788196,0.012672432757848975,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,0,TGT,1001,2014-04-07,-0.03917356289670071,0.014796164227104497,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,0,TEL,1001,2014-04-07,-0.009825238714949336,0.012402156229110393,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,TUP,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,M,1001,2014-04-07,-0.05200793934045933,0.012980488317953853,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,1,UL,1001,2014-04-07,0.05539445654870678,0.010828867021685912,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,1,UNP,15001,2014-04-07,0.011274819003854297,0.00942193762765628,9.615938804529582,True
2014-05-16,2014-05-07,Susan M Collins,1,UTX,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,1,VFC,1001,2014-04-07,0.024369745019308553,0.009649770388206639,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,0,VRX,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,VR,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,VVC,1001,2014-04-07,0.0,0.11731679019979899,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,1,WFC,15001,2014-04-07,0.022290927728050525,0.009114474088970186,9.615938804529582,True
2014-05-16,2014-05-07,Susan M Collins,0,TAL,1001,2014-04-07,0.09516997380896886,0.02563769111751156,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,MTSC,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,1,QCOM,15001,2014-04-07,0.016009456317819026,0.01173585493257327,9.615938804529582,False
2014-05-16,2014-05-07,Susan M Collins,0,JCOM,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,ADC,1001,2014-04-07,-0.02830800817573975,0.007837000564056036,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,LDR,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,1,AMT,1001,2014-04-07,0.0995641095486548,0.01044207692570539,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,ALV,1001,2014-04-07,0.031190567245553913,0.011092668589096057,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,BGS,1001,2014-04-07,-0.03645076096281796,0.01605582062500669,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,BAC,1001,2014-04-07,-0.09645943015170733,0.02005666517581649,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,CBT,1001,2014-04-07,0.017363982977814274,0.012171760430402547,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,0,CELG,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,CHCO,1001,2014-04-07,-0.04197884228168147,0.01233748434239385,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,CLNY,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,CTBI,1001,2014-04-07,-0.09652816520425844,0.011396875855437867,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,CPSI,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,CNSL,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,AMZN,1001,2014-04-07,-0.0788330574692635,0.030559872021616554,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,DLR,1001,2014-04-07,0.04612729798931703,0.01197900959064654,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,IEX,1001,2014-04-07,0.061944121647925954,0.011021517241425232,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,HTS,1001,2014-04-07,0.0,0.0,6.90975328164481,False
2014-05-16,2014-05-07,Susan M Collins,0,HAS,1001,2014-04-07,0.023123621096501346,0.008769358480151222,6.90975328164481,True
2014-05-16,2014-05-07,Susan M Collins,0,HNI,1001,2014-04-07,0.02266131373492053,0.021438291420488198,6.90975328164481,False
