file_date,tx_date,full_name,order_type,ticker,tx_estimate,one_month_before,prior_1m_return,prior_1m_volatility,log_tx_estimate,alpha_generated,price_at_file_date,spy_price_now,spy_price_1m_later,price_now,price_1m_later
2014-02-11,2014-02-06,Susan M Collins,1,HON,1001,2014-01-07,0.0037443689156921,0.0121785472804933,6.90975328164481,False,71.18997192382812,145.8140869140625,154.6707305908203,68.90668487548828,72.50572204589844
2014-02-11,2014-02-04,Susan M Collins,0,BA,1001,2014-01-05,-0.1182719317905151,0.0172434363851089,6.90975328164481,True,111.2440414428711,144.09706115722656,154.60507202148438,104.30410766601562,110.7541275024414
2014-02-11,2014-02-06,Susan M Collins,0,CVX,1001,2014-01-07,-0.1103379916278345,0.0123806455027783,6.90975328164481,True,70.77982330322266,145.8140869140625,154.6707305908203,69.34028625488281,72.35157775878906
2014-02-11,2014-02-07,Susan M Collins,0,BA,1001,2014-01-08,-0.0979974262049759,0.0188291502569075,6.90975328164481,True,111.2440414428711,147.6216278076172,154.6707305908203,108.56037139892578,110.47908020019531
2014-02-11,2014-02-04,Susan M Collins,1,CP,1001,2014-01-05,0.0063738668900119,0.0198937709897016,6.90975328164481,False,27.8526611328125,144.09706115722656,154.60507202148438,27.020605087280273,28.872236251831055
2014-02-11,2014-02-04,Susan M Collins,1,FB,1001,2014-01-05,0.0,0.0,6.90975328164481,False,,144.09706115722656,154.60507202148438,,
2014-02-11,2014-02-06,Susan M Collins,1,MSFT,1001,2014-01-07,-0.0063167542451506,0.0178804406708521,6.90975328164481,False,31.004751205444336,145.8140869140625,154.6707305908203,30.178964614868164,31.85072898864746
2014-02-11,2014-01-31,Susan M Collins,0,GE,1001,2014-01-01,-0.0861818394571377,0.0118710673188632,6.90975328164481,True,100.93002319335938,146.38926696777344,153.0522003173828,99.73934936523438,101.97200012207031
2014-02-14,2014-02-12,Susan M Collins,0,LNKD,1001,2014-01-13,0.0,0.0,6.90975328164481,False,,149.5851593017578,151.7130584716797,,
2014-02-14,2014-02-11,Susan M Collins,1,CRM,1001,2014-01-12,0.0893080581541225,0.0249432550131535,6.90975328164481,False,62.4511833190918,149.51126098632812,152.1403045654297,60.88990783691406,58.73196029663086
2014-02-14,2014-02-11,Susan M Collins,0,NWSA,1001,2014-01-12,0.0454813654973591,0.0241358326201217,6.90975328164481,True,15.579296112060547,149.51126098632812,152.1403045654297,15.799591064453125,15.279691696166992
2014-02-25,2014-02-19,Susan M Collins,1,FB,1001,2014-01-20,0.0,0.0,6.90975328164481,False,,150.36570739746094,153.6534423828125,,
2014-02-25,2014-02-13,Susan M Collins,1,MCK,1001,2014-01-14,0.0489637547205736,0.0121913340119156,6.90975328164481,True,162.36990356445312,150.3575439453125,151.7130584716797,161.39598083496094,166.34681701660156
2014-02-27,2014-01-31,Sheldon Whitehouse,0,CLX,15001,2014-01-01,-0.0239005327881004,0.0072013617943428,9.615938804529582,True,63.941734313964844,146.38926696777344,153.0522003173828,65.04711151123047,64.31756591796875
2014-02-27,2014-02-10,Sheldon Whitehouse,0,AAPL,15001,2014-01-11,-0.0066704156678354,0.0229764837316196,9.615938804529582,True,16.521268844604492,147.8927001953125,153.86557006835938,16.562599182128906,16.80117416381836
2014-02-27,2014-02-10,Sheldon Whitehouse,0,EMR,1001,2014-01-11,-0.0449667635767508,0.0142741254621586,6.90975328164481,True,48.133548736572266,147.8927001953125,153.86557006835938,47.624351501464844,47.211448669433594
2014-02-27,2014-02-10,Sheldon Whitehouse,0,GIS,15001,2014-01-11,-0.0102441363516898,0.010114079186709,9.615938804529582,False,34.32744598388672,147.8927001953125,153.86557006835938,33.31375503540039,35.410091400146484
2014-02-27,2014-02-10,Sheldon Whitehouse,0,NSRGY,15001,2014-01-11,0.0255535760932283,0.0121230684899131,9.615938804529582,True,56.236419677734375,147.8927001953125,153.86557006835938,56.566287994384766,56.30389404296875
2014-02-27,2014-01-29,Sheldon Whitehouse,0,BA,15001,2013-12-30,-0.0451735442149684,0.0167094356409421,9.615938804529582,True,110.49628448486328,145.70730590820312,153.0522003173828,110.91928100585938,110.8056869506836
2014-02-27,2014-01-29,Sheldon Whitehouse,0,SYMC,15001,2013-12-30,0.0,0.0,9.615938804529582,False,,145.70730590820312,153.0522003173828,,
2014-02-27,2014-02-10,Sheldon Whitehouse,1,NEE,15001,2014-01-11,0.053761517457749,0.0110888267701446,9.615938804529582,False,17.01581573486328,147.8927001953125,153.86557006835938,17.022836685180664,17.318256378173828
2014-02-27,2014-02-10,Sheldon Whitehouse,1,CMRE,15001,2014-01-11,0.0957533919458955,0.0225596832241527,9.615938804529582,True,10.107500076293945,147.8927001953125,153.86557006835938,10.178820610046387,10.69845962524414
2014-02-27,2014-01-29,Sheldon Whitehouse,1,LNKD,1001,2013-12-30,0.0,0.0,6.90975328164481,False,,145.70730590820312,153.0522003173828,,
2014-02-27,2014-01-31,Sheldon Whitehouse,1,LOW,1001,2014-01-01,-0.0602022425713798,0.0112391735510766,6.90975328164481,True,41.7570915222168,146.38926696777344,153.0522003173828,38.03494644165039,41.10797882080078
2014-02-27,2014-02-06,Rafael E Cruz,1,BFK,15001,2014-01-07,0.0050027449798162,0.0071014435800113,9.615938804529582,False,7.242182731628418,145.8140869140625,154.6707305908203,7.151730537414551,7.198195934295654
2014-02-27,2014-02-21,Rafael E Cruz,1,EPD,50001,2014-01-22,0.0055929533041192,0.0090091567702736,10.819818283610305,True,16.15956687927246,151.08047485351562,153.6534423828125,15.649641990661621,16.485145568847656
2014-02-27,2014-02-10,Sheldon Whitehouse,1,V,15001,2014-01-11,0.0075381288240774,0.0193669874373721,9.615938804529582,False,52.35755920410156,147.8927001953125,153.86557006835938,50.93992233276367,52.315914154052734
2014-03-04,2014-02-26,Susan M Collins,1,RHT,1001,2014-01-27,0.0,0.0,6.90975328164481,False,,151.86915588378906,153.06756591796875,,
2014-03-04,2014-02-26,Susan M Collins,1,MCK,1001,2014-01-27,0.0104059572451409,0.0120999544530332,6.90975328164481,False,166.33758544921875,151.86915588378906,153.06756591796875,160.57838439941406,161.38795471191406
2014-03-05,2014-02-21,John F Reed,0,VOD,1001,2014-01-22,-0.0048479360543353,0.0173087449182627,6.90975328164481,True,20.077255249023438,151.08047485351562,153.6534423828125,19.444055557250977,18.248050689697266
2014-03-06,2014-02-27,Thomas R Carper,1,RIG,1001,2014-01-28,-0.0413285253346638,0.0143895240408493,6.90975328164481,False,37.65630340576172,152.66610717773438,153.06756591796875,37.647457122802734,36.444149017333984
2014-03-06,2014-02-27,Thomas R Carper,0,EC,1001,2014-01-28,-0.0245736816185275,0.018430388653291,6.90975328164481,False,14.829046249389648,152.66610717773438,153.06756591796875,13.979659080505371,16.759843826293945
2014-03-06,2014-02-21,Thomas R Carper,1,SJR,1001,2014-01-22,0.0,0.0,6.90975328164481,False,,151.08047485351562,153.6534423828125,,
2014-03-11,2014-02-19,John Hoeven,1,CTSH,50001,2014-01-20,0.0108169453823161,0.0186485185359278,10.819818283610305,False,46.9825325012207,150.36570739746094,153.6534423828125,44.886146545410156,43.777339935302734
2014-03-11,2014-02-19,John Hoeven,1,VFC,50001,2014-01-20,-0.035896478738748,0.0204601670072094,10.819818283610305,True,42.53532028198242,150.36570739746094,153.6534423828125,39.054298400878906,43.123695373535156
2014-03-11,2014-02-19,John Hoeven,1,IBM,50001,2014-01-20,-0.023759235481186,0.0120024309973375,10.819818283610305,False,113.11744689941406,150.36570739746094,153.6534423828125,110.80979919433594,113.06295013427734
2014-03-19,2014-03-07,Susan M Collins,1,SLB,1001,2014-02-05,0.0839591630688687,0.0112854074621234,6.90975328164481,True,67.15308380126953,154.6707305908203,153.81846618652344,69.1001968383789,72.85321807861328
2014-03-19,2014-03-11,Susan M Collins,0,ACE,1001,2014-02-09,0.0,0.0,6.90975328164481,False,,153.82452392578125,151.14483642578125,,
2014-03-19,2014-03-12,Susan M Collins,0,NWL,1001,2014-02-10,0.0057529706977288,0.0082535592918363,6.90975328164481,True,19.953731536865234,153.86557006835938,149.7832794189453,20.728181838989258,19.313976287841797
2014-03-19,2014-03-04,Susan M Collins,1,RHT,1001,2014-02-02,0.0,0.0,6.90975328164481,False,,154.112060546875,155.6587677001953,,
2014-03-19,2014-03-07,Susan M Collins,1,FB,1001,2014-02-05,0.0,0.0,6.90975328164481,False,,154.6707305908203,153.81846618652344,,
2014-03-19,2014-03-07,Susan M Collins,0,GE,1001,2014-02-05,0.0749714853034755,0.0096628228492386,6.90975328164481,False,101.21134185791016,154.6707305908203,153.81846618652344,104.61438751220703,104.17398834228516
2014-03-19,2014-03-11,Susan M Collins,1,VRX,1001,2014-02-09,0.0,0.0,6.90975328164481,False,,153.82452392578125,151.14483642578125,,
2014-03-25,2014-03-14,Susan M Collins,0,AEP,1001,2014-02-12,0.0230699822032158,0.0081982396699686,6.90975328164481,False,33.28961944580078,151.7130584716797,149.7832794189453,33.788597106933594,34.32129669189453
2014-03-25,2014-03-19,Susan M Collins,0,CRM,1001,2014-02-17,-0.0831633375052057,0.0232339193028958,6.90975328164481,True,56.33534622192383,153.35618591308594,153.81021118164062,58.1054573059082,55.788394927978516
2014-03-25,2014-03-19,Susan M Collins,1,BA,1001,2014-02-17,-0.0642273901893067,0.012360200877204,6.90975328164481,True,106.59417724609375,153.35618591308594,153.81021118164062,105.06428527832031,109.9461898803711
2014-03-26,2014-03-13,Sheldon Whitehouse,1,JPJQL,15001,2014-02-11,0.0,0.0,9.615938804529582,False,,152.1403045654297,149.7832794189453,,
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ORCL,1001,2014-01-20,-0.0062976204482877,0.013756835620151,6.90975328164481,False,33.0814208984375,150.36570739746094,153.6534423828125,32.0571403503418,31.743932723999023
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,2014-02-11,0.0160513008282945,0.0161807741651106,6.90975328164481,True,41.96772766113281,152.1403045654297,149.7832794189453,42.29997253417969,39.93959426879883
2014-03-26,2014-03-13,Sheldon Whitehouse,0,KO,1001,2014-02-11,-0.009553462017837,0.0100622404185665,6.90975328164481,False,27.290794372558594,152.1403045654297,149.7832794189453,26.838422775268555,27.304935455322266
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ACE,1001,2014-01-20,0.0,0.0,6.90975328164481,False,,150.36570739746094,153.6534423828125,,
2014-03-26,2014-03-13,Sheldon Whitehouse,0,GE,1001,2014-02-11,0.0051672449372972,0.009477829422207,6.90975328164481,False,102.5725326538086,152.1403045654297,149.7832794189453,101.45155334472656,101.81185150146484
2014-03-26,2014-03-13,Sheldon Whitehouse,0,CLX,1001,2014-02-11,-0.0001157775601864,0.0059086076731344,6.90975328164481,False,64.77445220947266,152.1403045654297,149.7832794189453,63.97858428955078,65.02500915527344
2014-03-26,2014-02-19,Sheldon Whitehouse,0,VAR,15001,2014-01-20,0.0,0.0,9.615938804529582,False,,150.36570739746094,153.6534423828125,,
2014-03-26,2014-03-13,Sheldon Whitehouse,0,AAPL,1001,2014-02-11,-0.0099071537508698,0.00913459690493,6.90975328164481,True,16.900434494018555,152.1403045654297,149.7832794189453,16.61457633972168,16.26891326904297
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,2014-02-11,0.0160513008282945,0.0161807741651106,6.90975328164481,True,41.96772766113281,152.1403045654297,149.7832794189453,42.29997253417969,39.93959426879883
2014-03-26,2014-03-13,Sheldon Whitehouse,1,BEAV,15001,2014-02-11,0.0,0.0,9.615938804529582,False,,152.1403045654297,149.7832794189453,,
2014-03-26,2014-02-19,Sheldon Whitehouse,0,CLX,15001,2014-01-20,-0.0281885209550926,0.0096238731735269,9.615938804529582,True,64.77445220947266,150.36570739746094,153.6534423828125,64.01543426513672,64.50916290283203
2014-03-26,2014-02-19,Sheldon Whitehouse,1,EL,1001,2014-01-20,-0.0663619414936168,0.0173529825007879,6.90975328164481,False,58.6915283203125,150.36570739746094,153.6534423828125,58.656837463378906,59.68674087524414
2014-03-26,2014-02-19,Sheldon Whitehouse,1,JPM,1001,2014-01-20,-0.015643733203415,0.0129592948414062,6.90975328164481,True,44.31319046020508,150.36570739746094,153.6534423828125,42.360164642333984,44.512935638427734
2014-03-26,2014-02-25,Sheldon Whitehouse,1,QLIK,1001,2014-01-26,0.0,0.0,6.90975328164481,False,,151.86097717285156,152.31668090820312,,
2014-03-26,2014-02-25,Sheldon Whitehouse,1,PANW,1001,2014-01-26,0.2554439229427303,0.0373307266559056,6.90975328164481,False,11.563332557678223,151.86097717285156,152.31668090820312,12.491666793823242,11.875
2014-03-26,2014-02-25,Sheldon Whitehouse,0,DHR,1001,2014-01-26,0.0367076272253419,0.0102930604552137,6.90975328164481,True,30.036392211914062,151.86097717285156,152.31668090820312,31.410804748535156,30.069150924682617
2014-03-26,2014-02-19,Sheldon Whitehouse,1,V,15001,2014-01-20,-0.0329685745852891,0.0152917257128562,9.615938804529582,False,49.90489196777344,150.36570739746094,153.6534423828125,51.80225372314453,51.68423843383789
2014-03-27,2014-03-17,John F Reed,1,ZMH,1001,2014-02-15,0.0,0.0,6.90975328164481,False,,153.08511352539062,153.595703125,,
2014-04-01,2014-03-27,Susan M Collins,1,M,1001,2014-02-25,0.0426450717248707,0.0088714258263382,6.90975328164481,False,38.081329345703125,152.31668090820312,153.72772216796875,37.371036529541016,36.83989334106445
2014-04-01,2014-03-27,Susan M Collins,0,BIIB,1001,2014-02-25,-0.1055153893022622,0.0242464850692037,6.90975328164481,True,309.7900085449219,152.31668090820312,153.72772216796875,309.760009765625,285.80999755859375
2014-04-01,2014-03-27,Susan M Collins,1,MSFT,1001,2014-02-25,0.0484813433724646,0.0133515584074397,6.90975328164481,True,34.808902740478516,152.31668090820312,153.72772216796875,33.07769775390625,33.5399055480957
2014-04-01,2014-03-27,Susan M Collins,0,CELG,1001,2014-02-25,0.0,0.0,6.90975328164481,False,,152.31668090820312,153.72772216796875,,
2014-04-03,2014-03-14,Pat Roberts,1,FB,1001,2014-02-12,0.0,0.0,6.90975328164481,False,,151.7130584716797,149.7832794189453,,
2014-04-03,2014-03-07,Pat Roberts,1,AAPL,50001,2014-02-05,0.0410172816191305,0.0102370175512862,10.819818283610305,True,16.86943244934082,154.6707305908203,153.81846618652344,16.607994079589844,16.65120506286621
2014-04-03,2014-03-10,Pat Roberts,1,BAC,1001,2014-02-08,0.0454816802085693,0.0128910670711973,6.90975328164481,False,13.744804382324219,154.5885772705078,154.38792419433594,14.001269340515137,13.320038795471191
2014-04-03,2014-03-05,Pat Roberts,1,KSU,1001,2014-02-03,0.0,0.0,6.90975328164481,False,,154.25172424316406,153.81846618652344,,
2014-04-03,2014-03-07,Pat Roberts,1,BIDU,1001,2014-02-05,0.1968440892910994,0.0228922185061814,6.90975328164481,False,157.4499969482422,154.6707305908203,153.81846618652344,182.0399932861328,149.35000610351562
2014-04-03,2014-03-06,Pat Roberts,1,BIDU,50001,2014-02-04,0.1849569420534242,0.0234747934970922,10.819818283610305,False,157.4499969482422,154.60507202148438,153.81846618652344,184.63999938964844,149.35000610351562
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,2014-02-04,0.1098765856047985,0.0171519260024837,9.615938804529582,False,50.66999816894531,154.60507202148438,153.81846618652344,64.35857391357422,48.18714141845703
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,2014-02-03,0.0,0.0,6.90975328164481,False,,154.25172424316406,153.81846618652344,,
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,2014-02-04,0.1098765856047985,0.0171519260024837,9.615938804529582,False,50.66999816894531,154.60507202148438,153.81846618652344,64.35857391357422,48.18714141845703
2014-04-03,2014-03-03,Pat Roberts,0,AAPL,50001,2014-02-01,0.0585988176421834,0.0110733155969787,10.819818283610305,False,16.86943244934082,151.9759979248047,155.8650360107422,16.524084091186523,16.987159729003906
2014-04-03,2014-03-14,Pat Roberts,1,BAC,15001,2014-02-12,0.0035851815056782,0.0133606870617153,9.615938804529582,False,13.744804382324219,151.7130584716797,149.7832794189453,13.464301109313965,12.638808250427246
2014-04-03,2014-03-03,Pat Roberts,0,BIDU,15001,2014-02-01,0.1277570766788596,0.0225815069055882,9.615938804529582,True,157.4499969482422,151.9759979248047,155.8650360107422,169.75,160.47000122070312
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,2014-02-03,0.0,0.0,6.90975328164481,False,,154.25172424316406,153.81846618652344,,
2014-04-07,2014-03-28,Susan M Collins,1,DAL,1001,2014-02-26,0.0005968200994912,0.0195998354815,6.90975328164481,True,29.861900329589844,153.06756591796875,153.72772216796875,29.4577579498291,31.689292907714844
2014-04-07,2014-04-02,Susan M Collins,0,C,1001,2014-03-03,0.0132324894569946,0.0172046143048281,6.90975328164481,True,35.366065979003906,155.8650360107422,155.18829345703125,36.65003967285156,36.27014923095703
2014-04-07,2014-03-31,Susan M Collins,1,DAL,1001,2014-03-01,0.0632095201386575,0.0212468005853741,6.90975328164481,True,29.861900329589844,154.32186889648438,155.3946533203125,30.441741943359375,32.35697555541992
2014-04-07,2014-03-28,Susan M Collins,0,WIN,1001,2014-02-26,0.0,0.0,6.90975328164481,False,,153.06756591796875,153.72772216796875,,
2014-04-07,2014-03-31,Susan M Collins,0,ACE,1001,2014-03-01,0.0,0.0,6.90975328164481,False,,154.32186889648438,155.3946533203125,,
2014-04-08,2014-04-04,Susan M Collins,1,RHHBY,1001,2014-03-05,0.0173855259621533,0.012736390729079,6.90975328164481,False,26.11679458618164,153.81846618652344,155.18829345703125,26.375165939331055,26.030672073364258
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,2014-03-04,-0.1162201465916618,0.0220299384341472,6.90975328164481,True,54.90333557128906,155.6587677001953,155.18829345703125,55.430397033691406,52.14872360229492
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,2014-03-04,-0.1162201465916618,0.0220299384341472,6.90975328164481,True,54.90333557128906,155.6587677001953,155.18829345703125,55.430397033691406,52.14872360229492
2014-04-08,2014-04-03,Susan M Collins,1,UTX,1001,2014-03-04,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-08,2014-04-03,Susan M Collins,0,GM,1001,2014-03-04,-0.0318265155812504,0.016322132362826,6.90975328164481,True,26.18035888671875,155.6587677001953,155.18829345703125,26.870311737060547,26.513965606689453
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,2014-03-04,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-08,2014-04-03,Susan M Collins,0,RHT,1001,2014-03-04,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-08,2014-04-03,Susan M Collins,1,M,1001,2014-03-04,0.0556486466222723,0.0073926864021702,6.90975328164481,False,37.35823440551758,155.6587677001953,155.18829345703125,38.77884292602539,36.596736907958984
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,2014-03-04,0.0,0.0,6.90975328164481,False,,155.6587677001953,155.18829345703125,,
2014-04-08,2014-04-03,Susan M Collins,1,MSFT,1001,2014-03-04,0.0676906448412957,0.0137456404851056,6.90975328164481,False,33.46427536010742,155.6587677001953,155.18829345703125,34.4643440246582,33.35503005981445
2014-04-09,2014-03-28,John F Reed,1,ALTR,1001,2014-02-26,0.0,0.0,6.90975328164481,False,,153.06756591796875,153.72772216796875,,
2014-04-09,2014-03-28,John F Reed,1,AAPL,1001,2014-02-26,0.037711650109891,0.0078650718795264,6.90975328164481,True,16.604248046875,153.06756591796875,153.72772216796875,16.80900764465332,17.907358169555664
2014-04-09,2014-03-28,John F Reed,1,ZMH,1001,2014-02-26,0.0,0.0,6.90975328164481,False,,153.06756591796875,153.72772216796875,,
2014-04-09,2014-03-28,John F Reed,1,MSFT,1001,2014-02-26,0.0755268270422273,0.0140831359222452,6.90975328164481,False,34.01053237915039,153.06756591796875,153.72772216796875,33.86766052246094,33.5399055480957
2014-04-09,2014-03-28,John F Reed,0,FCX,1001,2014-02-26,-0.0164621928030526,0.0208031006773141,6.90975328164481,False,29.428409576416016,153.06756591796875,153.72772216796875,28.45844268798828,29.73480987548828
2014-04-15,2014-04-07,Susan M Collins,1,HON,1001,2014-03-08,-0.0351705594528871,0.0102285155676867,6.90975328164481,False,69.67205047607422,152.1186065673828,155.0398712158203,69.81639862060547,70.59127044677734
2014-04-15,2014-04-07,Susan M Collins,1,M,1001,2014-03-08,0.0066784312093568,0.0099756962210943,6.90975328164481,False,36.84629440307617,152.1186065673828,155.0398712158203,37.28143310546875,35.34250259399414
2014-04-15,2014-04-09,Susan M Collins,0,FB,1001,2014-03-10,0.0,0.0,6.90975328164481,False,,154.38792419433594,155.1058349609375,,
2014-04-15,2014-04-09,Susan M Collins,0,AMZN,1001,2014-03-10,-0.1044990014641897,0.0165905338718067,6.90975328164481,True,15.803999900817871,154.38792419433594,155.1058349609375,16.590499877929688,14.612000465393066
2014-04-23,2014-03-31,John Hoeven,1,BUD,50001,2014-03-01,0.031140111225137,0.0106615732576668,10.819818283610305,True,84.66050720214844,154.32186889648438,155.3946533203125,82.2394027709961,84.16055297851562
2014-04-28,2014-03-20,Sheldon Whitehouse,1,SLB,1001,2014-02-18,0.0052966701660635,0.0104992045314523,6.90975328164481,True,75.27594757080078,154.25172424316406,153.81021118164062,67.71047973632812,74.2503662109375
2014-04-28,2014-03-20,Sheldon Whitehouse,1,C,1001,2014-02-18,0.0170113144051871,0.0146901809339409,6.90975328164481,False,35.93588638305664,154.25172424316406,153.81021118164062,38.15433883666992,36.63484191894531
2014-04-28,2014-04-11,Sheldon Whitehouse,1,V,1001,2014-03-12,-0.1303404919666716,0.0153635234473905,6.90975328164481,True,46.605350494384766,149.7832794189453,155.1058349609375,45.497032165527344,48.77804946899414
2014-04-29,2014-04-10,Susan M Collins,0,LBTYK,1001,2014-03-11,-0.0871428535098121,0.0174075120756349,6.90975328164481,False,37.939998626708984,151.14483642578125,155.1058349609375,38.34000015258789,41.4900016784668
2014-04-29,2014-04-22,Susan M Collins,1,COP,1001,2014-03-23,0.0978391478098481,0.0116885617984769,6.90975328164481,True,52.26337814331055,155.048095703125,156.450927734375,51.9064826965332,55.39542007446289
2014-04-29,2014-04-21,Susan M Collins,1,SCHW,1001,2014-03-22,-0.0443195704198936,0.0231824936336036,6.90975328164481,False,23.313941955566406,154.34664916992188,156.07131958007812,23.831449508666992,22.216426849365234
2014-04-29,2014-04-17,Susan M Collins,1,COP,1001,2014-03-18,0.0979438727198942,0.0114422632529931,6.90975328164481,True,52.26337814331055,153.81021118164062,155.1801300048828,52.326358795166016,54.62882995605469
2014-04-29,2014-04-10,Susan M Collins,0,FOXA,1001,2014-03-11,0.0,0.0,6.90975328164481,False,,151.14483642578125,155.1058349609375,,
2014-04-29,2014-04-22,Susan M Collins,0,BAC,1001,2014-03-23,-0.0621761228540291,0.0146407004532686,6.90975328164481,True,12.214042663574219,155.048095703125,156.450927734375,13.055562019348145,11.789278030395508
2014-04-29,2014-04-23,Susan M Collins,1,AXP,1001,2014-03-24,-0.0402115173832975,0.0149505142777956,6.90975328164481,True,75.19647216796875,154.68499755859375,157.07809448242188,74.63111877441406,76.04441833496094
2014-04-29,2014-04-10,Susan M Collins,0,LBTYA,1001,2014-03-11,-0.0999092060492574,0.0173975141302777,6.90975328164481,False,39.36000061035156,151.14483642578125,155.1058349609375,39.63999938964844,43.369998931884766
2014-04-29,2014-04-10,Susan M Collins,0,GOOG,1001,2014-03-11,-0.097507634535138,0.0189114772696905,6.90975328164481,True,26.1887149810791,151.14483642578125,155.1058349609375,26.846288681030273,25.743555068969727
2014-04-29,2014-04-10,Susan M Collins,1,DAL,1001,2014-03-11,-0.0546962967494557,0.0226589001742187,6.90975328164481,True,32.27790832519531,151.14483642578125,155.1058349609375,29.000913619995117,33.14771270751953
2014-04-29,2014-04-14,Susan M Collins,0,GILD,1001,2014-03-15,-0.1147779434182553,0.0279253839132839,6.90975328164481,False,54.069156646728516,150.96328735351562,156.0135498046875,47.367244720458984,57.42366409301758
2014-04-29,2014-04-11,Susan M Collins,1,DAL,1001,2014-03-12,-0.0573911445651021,0.0227242878562543,6.90975328164481,True,32.27790832519531,149.7832794189453,155.1058349609375,28.570430755615234,33.14771270751953
2014-04-29,2014-04-10,Susan M Collins,0,LOW,1001,2014-03-11,-0.0539828804480208,0.0114397377991516,6.90975328164481,True,38.297279357910156,151.14483642578125,155.1058349609375,38.445777893066406,37.7033805847168
